#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_692_length_92_cov_381.133333	1	92	8	92	100	5.31522	35.3	0.25
NODE_693_length_92_cov_356.400000	1	92	29	92	100	25.1957	31.6	3.76
NODE_694_length_92_cov_348.066667	1	92	10	92	100	5.3587	33.8	3.4
NODE_695_length_92_cov_282.600000	1	92	3	92	100	2.36957	28.7	1
NODE_696_length_92_cov_269.400000	1	92	12	92	100	8.46739	33.7	20.2
NODE_697_length_92_cov_240.733333	1	92	1	91	98.913	0.98913	25.8	6
NODE_698_length_92_cov_236.400000	1	92	65	92	100	61.8478	34	7.95
NODE_699_length_92_cov_221.266667	1	92	11	92	100	10.337	32.7	3.82
NODE_700_length_92_cov_218.533333	1	92	14	92	100	10.4348	33.5	1.64
NODE_701_length_92_cov_179.600000	1	92	2	92	100	1.55435	28.6	0
NODE_702_length_92_cov_173.466667	1	92	8	92	100	5.48913	30.1	0
NODE_703_length_92_cov_148.600000	1	92	5	92	100	4.5	28.5	2.4
NODE_704_length_92_cov_120.733333	1	92	8	92	100	7.34783	32.1	5
NODE_706_length_92_cov_91.933333	1	92	1	41	44.5652	0.445652	31.1	0
NODE_707_length_92_cov_85.533333	1	92	3	61	66.3043	1.6087	34.9	0
NODE_708_length_92_cov_82.333333	1	92	1	71	77.1739	0.771739	29.3	0
NODE_710_length_92_cov_70.933333	1	92	6	92	100	5.42391	31.5	11
NODE_713_length_92_cov_51.600000	1	92	2	73	79.3478	1.15217	27.3	0
NODE_714_length_92_cov_48.800000	1	92	7	86	93.4783	3.91304	33.3	27.7
NODE_716_length_92_cov_31.200000	1	92	2	55	59.7826	0.967391	36	0
NODE_717_length_92_cov_31.066667	1	92	3	83	90.2174	2.02174	34.2	2.33
NODE_718_length_92_cov_25.533333	1	92	4	92	100	3.45652	30.8	4
NODE_719_length_92_cov_24.866667	1	92	5	92	100	4.63043	34.6	3.8
NODE_720_length_91_cov_337.000000	1	91	20	91	100	16.1978	33.4	6.95
NODE_721_length_91_cov_241.000000	1	91	14	91	100	13.4505	31.6	4.64
NODE_722_length_91_cov_224.571429	1	91	12	91	100	8.58242	31.4	0.333
NODE_723_length_91_cov_206.357143	1	91	35	91	100	32	34.1	5.14
NODE_724_length_91_cov_205.642857	1	91	39	91	100	37.3516	34	5.56
NODE_725_length_91_cov_113.642857	1	91	3	87	95.6044	2.8022	35.7	3.33
NODE_726_length_91_cov_102.285714	1	91	11	91	100	10.1868	35.5	12.7
NODE_727_length_91_cov_101.714286	1	91	1	59	64.8352	0.648352	31.9	0
NODE_728_length_91_cov_78.785714	1	91	16	91	100	15.044	33.5	0.312
NODE_729_length_90_cov_4274.076923	1	90	169	90	100	159.344	34.3	7.16
NODE_730_length_90_cov_3581.384615	1	90	56	90	100	52.1333	35.2	3.5
NODE_731_length_90_cov_2618.692308	1	90	100	90	100	96.8889	34.8	6.85
NODE_732_length_90_cov_2437.615385	1	90	79	90	100	74.1556	34.1	3.85
NODE_733_length_90_cov_1138.846154	1	90	34	90	100	28.1778	33.1	3.65
NODE_734_length_90_cov_329.076923	1	90	92	90	100	86.7	33.6	15.3
NODE_735_length_90_cov_306.615385	1	90	2	75	83.3333	1.2	32.6	0
NODE_736_length_90_cov_284.384615	1	90	17	90	100	14.9889	31.6	8.71
NODE_737_length_90_cov_277.461538	1	90	16	90	100	13.8333	34.5	7.75
NODE_738_length_90_cov_244.000000	1	90	6	90	100	5.15556	27.7	0.333
NODE_739_length_90_cov_235.769231	1	90	2	84	93.3333	1.86667	35.2	0
NODE_740_length_90_cov_203.846154	1	90	6	90	100	4.73333	30.8	1.5
NODE_741_length_90_cov_162.461538	1	90	2	87	96.6667	1.9	33.1	19
NODE_742_length_90_cov_149.923077	1	90	5	83	92.2222	4.38889	34.7	12.8
NODE_743_length_90_cov_135.461538	1	90	4	85	94.4444	3.36667	36	2.75
NODE_746_length_90_cov_51.846154	1	90	1	43	47.7778	0.477778	24.8	0
NODE_747_length_90_cov_49.615385	1	90	3	90	100	2.34444	32	0
NODE_748_length_90_cov_14.307692	1	90	2	88	97.7778	1.75556	30.4	0
NODE_749_length_90_cov_12.923077	1	90	5	90	100	3.66667	30.5	0
NODE_750_length_89_cov_2402.666667	1	89	46	89	100	39.2247	32.8	3.37
NODE_751_length_89_cov_2108.333333	1	89	69	89	100	57.5618	33.2	4.58
NODE_752_length_89_cov_2016.750000	1	89	50	89	100	41.6404	33.4	6.22
NODE_753_length_89_cov_1389.083333	1	89	61	89	100	52.809	33.7	3.89
NODE_754_length_89_cov_1289.000000	1	89	96	89	100	48.5056	34.9	8.85
NODE_755_length_89_cov_1118.000000	1	89	28	89	100	20.9775	32	1.46
NODE_756_length_89_cov_973.833333	1	89	90	89	100	68.191	34	6.12
NODE_757_length_89_cov_907.916667	1	89	28	89	100	22.9213	34.1	9.11
NODE_758_length_89_cov_759.250000	1	89	29	89	100	19.7753	33.9	0.966
NODE_759_length_89_cov_649.750000	1	89	4	83	93.2584	2.91011	29.4	0.75
NODE_760_length_89_cov_583.083333	1	89	98	89	100	83.2135	34.4	9.13
NODE_761_length_89_cov_503.583333	1	89	87	89	100	72.9663	34.3	3.61
NODE_762_length_89_cov_438.916667	1	89	10	89	100	7.7191	32.9	0.6
NODE_763_length_89_cov_346.833333	1	89	32	89	100	22.2809	34.6	16.6
NODE_764_length_89_cov_330.833333	1	89	9	89	100	8.77528	34.5	4
NODE_765_length_89_cov_281.000000	1	89	19	89	100	13.5955	34.5	1.95
NODE_766_length_89_cov_273.333333	1	89	6	89	100	4.70787	34.5	5.5
NODE_767_length_89_cov_257.333333	1	89	7	89	100	5.31461	34.4	4.57
NODE_768_length_89_cov_256.500000	1	89	4	89	100	3.58427	30.4	2
NODE_770_length_89_cov_213.250000	1	89	4	87	97.7528	3.26966	31.5	2
NODE_771_length_89_cov_193.500000	1	89	18	89	100	13.5056	33.5	4.89
NODE_772_length_89_cov_189.833333	1	89	2	73	82.0225	1.44944	37	0
NODE_773_length_89_cov_185.583333	1	89	14	89	100	12.573	32.4	4.79
NODE_774_length_89_cov_182.250000	1	89	20	76	85.3933	14.6629	34.4	6.35
NODE_775_length_89_cov_180.333333	1	89	15	89	100	10.8652	35.8	0
NODE_776_length_89_cov_173.666667	1	89	1	46	51.6854	0.516854	36.2	25
NODE_777_length_89_cov_159.333333	1	89	2	63	70.7865	1.37079	34.2	3.5
NODE_778_length_89_cov_159.083333	1	89	4	87	97.7528	2.64045	32.3	0
NODE_779_length_89_cov_143.666667	1	89	17	89	100	15.7191	34.1	4.18
NODE_780_length_89_cov_120.750000	1	89	5	89	100	3.30337	31	0
NODE_781_length_89_cov_113.750000	1	89	5	89	100	4.41573	30.2	3.6
NODE_782_length_89_cov_109.083333	1	89	1	77	86.5169	0.865169	26.4	0
NODE_783_length_89_cov_105.833333	1	89	1	86	96.6292	0.966292	32.9	0
NODE_784_length_89_cov_105.666667	1	89	17	89	100	9.61798	34.7	0
NODE_785_length_89_cov_104.916667	1	89	4	82	92.1348	2.61798	33.2	1.5
NODE_786_length_89_cov_100.416667	1	89	2	81	91.0112	1.24719	29.9	0
NODE_787_length_89_cov_99.416667	1	89	7	84	94.382	4.58427	35.2	7.57
NODE_788_length_89_cov_94.083333	1	89	3	86	96.6292	2.48315	32.4	0
NODE_790_length_89_cov_82.000000	1	89	1	81	91.0112	0.910112	36.4	2
NODE_791_length_89_cov_79.916667	1	89	1	39	43.8202	0.438202	36.1	0
NODE_793_length_89_cov_66.416667	1	89	6	89	100	4.25843	36.7	0.333
NODE_794_length_89_cov_42.916667	1	89	3	53	59.5506	1.57303	36.1	0
NODE_798_length_89_cov_31.583333	1	89	1	61	68.5393	0.685393	24	0
NODE_800_length_89_cov_24.250000	1	89	2	61	68.5393	1.02247	29.9	0
NODE_801_length_89_cov_24.166667	1	89	2	63	70.7865	1.10112	36	0
NODE_802_length_88_cov_771.545455	1	88	30	88	100	19.2841	32.9	11.1
NODE_803_length_88_cov_510.636364	1	88	31	88	100	29.1477	33.1	13.2
NODE_804_length_88_cov_264.818182	1	88	32	88	100	30.3409	35.1	6.94
NODE_805_length_88_cov_192.363636	1	88	147	88	100	128.841	26.6	3.84
NODE_806_length_88_cov_191.363636	1	88	15	88	100	14.2045	34.2	5.87
NODE_807_length_88_cov_187.727273	1	88	5	82	93.1818	3.15909	32.3	0
NODE_808_length_88_cov_157.454545	1	88	4	88	100	3.70455	33.2	0
NODE_809_length_88_cov_110.090909	1	88	2	88	100	1.72727	31.1	0
NODE_810_length_88_cov_86.000000	1	88	3	80	90.9091	1.82955	31.2	0
NODE_811_length_88_cov_54.636364	1	88	7	88	100	5.63636	31.8	0.286
NODE_813_length_88_cov_13.545455	1	88	25	88	100	19.9432	32.6	0.32
NODE_814_length_88_cov_13.363636	1	88	12	87	98.8636	9.54545	33.2	0
NODE_815_length_87_cov_1163.000000	1	87	7	86	98.8506	5.7931	27.5	0.857
NODE_816_length_87_cov_285.600000	1	87	15	84	96.5517	10.7471	32.1	0.133
NODE_817_length_87_cov_167.400000	1	87	80	87	100	54.5517	23.8	1.61
NODE_818_length_87_cov_154.200000	1	87	74	87	100	51.5402	23.8	0.351
NODE_819_length_87_cov_138.100000	1	87	6	87	100	5.41379	32.3	1
NODE_821_length_87_cov_95.000000	1	87	22	87	100	19.3103	33.9	2.59
NODE_822_length_87_cov_88.300000	1	87	1	63	72.4138	0.724138	25.7	0
NODE_823_length_87_cov_82.300000	1	87	1	39	44.8276	0.448276	36.4	0
NODE_824_length_87_cov_45.200000	1	87	9	80	91.954	7.21839	33.4	0
NODE_825_length_86_cov_7407.555556	1	86	98	86	100	81.0581	33.9	3.81
NODE_826_length_86_cov_6443.555556	1	86	69	86	100	61.6512	34	6.2
NODE_827_length_86_cov_4855.222222	1	86	126	86	100	111.686	34.5	1.79
NODE_828_length_86_cov_2906.222222	1	86	95	86	100	81.6744	34.7	4.36
NODE_829_length_86_cov_1656.111111	1	86	54	86	100	42.5465	34.5	2.85
NODE_830_length_86_cov_1542.777778	1	86	17	86	100	12.5581	31.9	1.12
NODE_831_length_86_cov_1418.222222	1	86	134	86	100	112.919	34.7	4.01
NODE_832_length_86_cov_1392.333333	1	86	42	86	100	33.2674	34	1.62
NODE_833_length_86_cov_1355.888889	1	86	6	86	100	4.40698	32.9	0.167
NODE_834_length_86_cov_1319.555556	1	86	96	86	100	73.0698	34.6	0.104
NODE_835_length_86_cov_1129.222222	1	86	27	86	100	17.7326	25	0
NODE_836_length_86_cov_873.333333	1	86	148	86	100	114.628	34.8	4.66
NODE_837_length_86_cov_843.000000	1	86	5	86	100	4.25581	34.7	6
NODE_838_length_86_cov_793.111111	1	86	105	86	100	88.7907	34.3	5.01
NODE_839_length_86_cov_754.222222	1	86	11	86	100	7.59302	34.2	2.73
NODE_840_length_86_cov_557.000000	1	86	21	86	100	13.8837	34.1	0.524
NODE_841_length_86_cov_536.444444	1	86	55	86	100	40.9767	34.8	3.04
NODE_842_length_86_cov_528.777778	1	86	12	86	100	9.48837	30.5	0.75
NODE_843_length_86_cov_521.666667	1	86	17	85	98.8372	12.7558	35	0.176
NODE_844_length_86_cov_471.666667	1	86	53	86	100	40.686	34.3	0.491
NODE_845_length_86_cov_469.444444	1	86	7	86	100	5.36047	29.7	15.1
NODE_846_length_86_cov_327.000000	1	86	21	86	100	15.4767	32	4.67
NODE_847_length_86_cov_311.000000	1	86	14	74	86.0465	10.1628	34.1	0
NODE_848_length_86_cov_298.777778	1	86	1	53	61.6279	0.616279	33.2	0
NODE_849_length_86_cov_296.666667	1	86	18	86	100	14.186	34.8	16.6
NODE_850_length_86_cov_263.444444	1	86	2	78	90.6977	1.31395	32.4	0
NODE_851_length_86_cov_260.111111	1	86	34	86	100	23.9651	34.7	13.7
NODE_853_length_86_cov_237.222222	1	86	46	86	100	32.6628	34.4	9.96
NODE_854_length_86_cov_233.222222	1	86	162	86	100	117.953	25	1.56
NODE_855_length_86_cov_220.222222	1	86	4	86	100	4	28.8	14
NODE_856_length_86_cov_206.555556	1	86	13	86	100	9.73256	34	0.308
NODE_857_length_86_cov_194.222222	1	86	35	86	100	33.593	33.7	5.63
NODE_858_length_86_cov_193.777778	1	86	7	74	86.0465	5.12791	35	12.6
NODE_859_length_86_cov_166.222222	1	86	5	61	70.9302	1.98837	29.9	13.4
NODE_860_length_86_cov_151.666667	1	86	2	43	50	0.988372	32.8	0
NODE_861_length_86_cov_138.888889	1	86	1	53	61.6279	0.616279	26.2	0
NODE_862_length_86_cov_122.555556	1	86	5	82	95.3488	3.32558	33.2	9.2
NODE_863_length_86_cov_111.111111	1	86	5	85	98.8372	3.45349	32.6	21.4
NODE_864_length_86_cov_111.000000	1	86	1	84	97.6744	0.976744	34.9	0
NODE_866_length_86_cov_102.222222	1	86	17	86	100	11.7791	33.7	0.529
NODE_867_length_86_cov_101.333333	1	86	14	86	100	9.26744	35	2.86
NODE_868_length_86_cov_88.888889	1	86	11	86	100	9.17442	35	1
NODE_869_length_86_cov_87.444444	1	86	2	59	68.6047	1.25581	28.2	0
NODE_871_length_86_cov_80.777778	1	86	18	86	100	13.686	34.2	4.39
NODE_873_length_86_cov_67.222222	1	86	2	75	87.2093	1.2907	30.6	0
NODE_874_length_86_cov_65.111111	1	86	3	86	100	1.5	31.5	0
NODE_877_length_86_cov_26.777778	1	86	6	86	100	4.9186	35.8	0.333
NODE_878_length_86_cov_21.000000	1	86	4	81	94.186	3.05814	35.3	0
NODE_879_length_85_cov_1031.250000	1	85	12	85	100	11.1882	32.3	0.5
NODE_880_length_85_cov_899.250000	1	85	17	85	100	11.0235	25.4	0
NODE_881_length_85_cov_485.750000	1	85	12	64	75.2941	8.42353	35.7	2
NODE_882_length_85_cov_427.625000	1	85	15	85	100	8.58824	31.9	9.47
NODE_883_length_85_cov_369.125000	1	85	13	85	100	7.98824	33.7	3.69
NODE_884_length_85_cov_306.000000	1	85	6	85	100	4.77647	31.1	2.5
NODE_885_length_85_cov_269.125000	1	85	3	84	98.8235	2.55294	33.8	5
NODE_886_length_85_cov_251.375000	1	85	47	85	100	44.2706	34.2	7.96
NODE_887_length_85_cov_244.875000	1	85	17	85	100	14.5294	32.5	2.65
NODE_888_length_85_cov_183.375000	1	85	51	85	100	39.6706	34.5	0.098
NODE_889_length_85_cov_145.500000	1	85	11	85	100	9.98824	32.8	1.27
NODE_890_length_85_cov_90.500000	1	85	3	81	95.2941	2.82353	33.6	1.67
NODE_892_length_85_cov_51.125000	1	85	5	51	60	2.48235	33.7	14.8
NODE_893_length_84_cov_5005.857143	1	84	44	84	100	35.131	33.7	0.386
NODE_894_length_84_cov_2018.428571	1	84	33	84	100	25.5357	34.9	0.0303
NODE_895_length_84_cov_1554.714286	1	84	19	84	100	12.8452	34	2.26
NODE_896_length_84_cov_1460.142857	1	84	166	84	100	103.333	34.6	9.38
NODE_897_length_84_cov_1086.142857	1	84	11	84	100	7.21429	33.1	0
NODE_898_length_84_cov_308.428571	1	84	26	84	100	20.881	33.6	1.15
NODE_899_length_84_cov_277.428571	1	84	46	84	100	39.9524	34	1.78
NODE_900_length_84_cov_217.142857	1	84	23	84	100	18.2262	32.9	1.78
NODE_901_length_84_cov_173.857143	1	84	6	84	100	4.09524	33.6	23.3
NODE_902_length_84_cov_149.142857	1	84	3	62	73.8095	1.71429	36.3	0
NODE_903_length_84_cov_132.285714	1	84	6	83	98.8095	3.53571	32.1	0
NODE_905_length_84_cov_125.714286	1	84	26	84	100	20.7143	33.4	4.69
NODE_907_length_84_cov_27.571429	1	84	21	84	100	12.381	21.6	5.62
NODE_908_length_84_cov_19.857143	1	84	4	84	100	3.59524	31.9	7.75
NODE_909_length_83_cov_2310.333333	1	83	87	83	100	75.8675	34.7	2.98
NODE_910_length_83_cov_2030.500000	1	83	43	83	100	27.1687	25.1	0
NODE_911_length_83_cov_1957.833333	1	83	39	83	100	34.747	34.1	1.9
NODE_912_length_83_cov_1926.000000	1	83	68	83	100	58.7108	33.7	2.87
NODE_913_length_83_cov_1070.333333	1	83	30	83	100	22.5181	35.2	3.17
NODE_914_length_83_cov_913.666667	1	83	39	83	100	35.3855	33.5	1.36
NODE_915_length_83_cov_862.500000	1	83	14	83	100	12.6988	34.9	1.14
NODE_916_length_83_cov_800.833333	1	83	41	83	100	33.0482	34.4	0.561
NODE_917_length_83_cov_735.000000	1	83	6	82	98.7952	3.89157	31.7	3
NODE_918_length_83_cov_659.833333	1	83	22	83	100	19.0964	33.5	1.5
NODE_919_length_83_cov_563.166667	1	83	35	83	100	23.506	34.6	3.74
NODE_920_length_83_cov_509.666667	1	83	60	83	100	57.9277	34.5	8.55
NODE_921_length_83_cov_425.000000	1	83	2	59	71.0843	1.25301	24.2	0
NODE_922_length_83_cov_396.500000	1	83	31	83	100	23.2048	33.7	0.161
NODE_923_length_83_cov_385.000000	1	83	8	83	100	6.61446	33.3	0
NODE_924_length_83_cov_365.333333	1	83	3	81	97.5904	2.37349	30.9	1.33
NODE_925_length_83_cov_364.666667	1	83	3	83	100	2.46988	35.3	0.667
NODE_926_length_83_cov_291.000000	1	83	15	83	100	12.5181	33.4	5.27
NODE_927_length_83_cov_283.833333	1	83	2	68	81.9277	1.24096	28.4	0
NODE_928_length_83_cov_277.666667	1	83	1	54	65.0602	0.650602	25.7	0
NODE_929_length_83_cov_268.333333	1	83	2	70	84.3373	1.53012	31.1	0
NODE_930_length_83_cov_258.833333	1	83	26	83	100	22.7952	32.5	0.885
NODE_931_length_83_cov_224.333333	1	83	10	77	92.7711	6.86747	34	0
NODE_932_length_83_cov_188.000000	1	83	26	83	100	19.7831	34	0.269
NODE_933_length_83_cov_181.333333	1	83	81	83	100	52.4819	23.3	0.198
NODE_934_length_83_cov_166.500000	1	83	17	83	100	13.0241	34.5	6.82
NODE_935_length_83_cov_162.833333	1	83	9	83	100	7.56627	33.5	11.8
NODE_936_length_83_cov_156.666667	1	83	7	83	100	6.21687	34	2.57
NODE_937_length_83_cov_151.500000	1	83	7	83	100	5.16867	35.2	0
NODE_938_length_83_cov_136.000000	1	83	4	52	62.6506	2.39759	32.4	0
NODE_939_length_83_cov_112.666667	1	83	3	41	49.3976	1.3012	33.3	14.3
NODE_942_length_83_cov_109.000000	1	83	20	83	100	14.241	33.9	1.05
NODE_943_length_83_cov_96.500000	1	83	8	72	86.747	5.72289	36.3	0
NODE_945_length_83_cov_80.833333	1	83	12	83	100	8.92771	30.5	0
NODE_946_length_83_cov_75.000000	1	83	4	79	95.1807	3.63855	31.3	0
NODE_947_length_83_cov_74.166667	1	83	3	80	96.3855	2.42169	35.5	4.33
NODE_948_length_83_cov_65.166667	1	83	8	83	100	5.60241	31.3	0.875
NODE_950_length_83_cov_48.833333	1	83	5	83	100	3.96386	35	0.6
NODE_951_length_83_cov_46.666667	1	83	2	65	78.3133	1.56627	36.8	0
NODE_952_length_83_cov_44.500000	1	83	6	79	95.1807	5.51807	35.3	1.67
NODE_953_length_83_cov_43.833333	1	83	16	83	100	13.1205	34.7	1.44
NODE_954_length_83_cov_39.833333	1	83	1	45	54.2169	0.542169	37	0
NODE_956_length_83_cov_34.500000	1	83	1	64	77.1084	0.771084	36.8	0
NODE_957_length_83_cov_33.833333	1	83	1	59	71.0843	0.710843	35.5	0
NODE_960_length_83_cov_29.333333	1	83	1	61	73.494	0.73494	30.1	0
NODE_961_length_83_cov_26.833333	1	83	2	62	74.6988	1.3253	33.4	0
NODE_963_length_83_cov_23.166667	1	83	2	82	98.7952	1.10843	30.1	17.5
NODE_964_length_83_cov_14.833333	1	83	7	83	100	4.33735	32.7	0
NODE_966_length_82_cov_7928.000000	1	82	139	82	100	124.061	34.6	3.3
NODE_967_length_82_cov_4036.800000	1	82	72	82	100	51.2927	27.4	0.0417
NODE_968_length_82_cov_2521.400000	1	82	39	82	100	33.4146	33.7	5.41
NODE_969_length_82_cov_2518.400000	1	82	58	82	100	39.6098	26.5	0.0172
NODE_970_length_82_cov_1202.800000	1	82	58	82	100	50.9024	34.4	5.79
NODE_971_length_82_cov_891.000000	1	82	7	82	100	4.5122	33	0.143
NODE_972_length_82_cov_288.200000	1	82	3	69	84.1463	2.12195	33.1	0
NODE_973_length_82_cov_254.800000	1	82	4	80	97.561	3.41463	33.1	0.25
NODE_974_length_82_cov_249.000000	1	82	7	82	100	4.86585	32.6	0
NODE_976_length_82_cov_177.200000	1	82	2	64	78.0488	1.20732	28.7	0
NODE_977_length_82_cov_120.200000	1	82	8	80	97.561	6.57317	34.5	0.25
NODE_978_length_82_cov_97.800000	1	82	2	64	78.0488	1.42683	34.5	0
NODE_979_length_82_cov_95.400000	1	82	1	48	58.5366	0.585366	32.8	0
NODE_980_length_82_cov_85.000000	1	82	3	82	100	2.13415	31.2	3
NODE_982_length_82_cov_65.200000	1	82	8	82	100	6.68293	34.5	13.5
NODE_984_length_81_cov_8237.750000	1	81	206	81	100	188.346	35.2	2.61
NODE_985_length_81_cov_7781.250000	1	81	97	81	100	82.0864	35	0.33
NODE_986_length_81_cov_6040.500000	1	81	18	81	100	15.5185	32.5	0.389
NODE_987_length_81_cov_4536.250000	1	81	114	81	100	99.5802	30.5	3.55
NODE_988_length_81_cov_4416.250000	1	81	78	81	100	59.4691	28.2	0
NODE_989_length_81_cov_3698.750000	1	81	70	81	100	52.8889	27.9	0.0571
NODE_990_length_81_cov_3394.000000	1	81	54	81	100	38.5556	26.6	0.0185
NODE_991_length_81_cov_2460.500000	1	81	17	81	100	13.5432	31.7	1.41
NODE_992_length_81_cov_2210.750000	1	81	51	81	100	36.642	25.5	0.0588
NODE_993_length_81_cov_1868.500000	1	81	24	81	100	17.5926	33.1	2.46
NODE_994_length_81_cov_1790.000000	1	81	91	81	100	56.3457	34.9	3.15
NODE_995_length_81_cov_1562.500000	1	81	9	81	100	6.83951	32.2	4.78
NODE_996_length_81_cov_712.500000	1	81	108	81	100	90.2469	31.1	4.69
NODE_997_length_81_cov_563.750000	1	81	19	81	100	14.2963	35	0
NODE_998_length_81_cov_355.000000	1	81	5	81	100	4.19753	28.9	0.6
NODE_999_length_81_cov_339.000000	1	81	1	78	96.2963	0.962963	36.4	6
NODE_1000_length_81_cov_338.000000	1	81	11	81	100	9.1358	33.9	1.91
NODE_1001_length_81_cov_316.250000	1	81	166	81	100	128.284	23.8	7.91
NODE_1002_length_81_cov_173.750000	1	81	4	81	100	3.80247	36	0
NODE_1003_length_81_cov_172.250000	1	81	3	79	97.5309	1.87654	30.8	0
NODE_1004_length_80_cov_5925.000000	1	80	27	80	100	23.8875	33.4	0.222
NODE_1005_length_80_cov_5036.666667	1	80	125	80	100	93.375	35.1	1.67
NODE_1006_length_80_cov_2827.666667	1	80	33	80	100	25.2125	31.7	1.97
NODE_1007_length_80_cov_2084.333333	1	80	21	78	97.5	13.5125	26.8	0
NODE_1008_length_80_cov_1591.000000	1	80	20	80	100	15.35	32.3	0.5
NODE_1009_length_80_cov_1459.000000	1	80	9	80	100	4.6	32	6.11
NODE_1010_length_80_cov_1457.666667	1	80	40	80	100	32.9	35.1	1.93
NODE_1011_length_80_cov_1280.333333	1	80	2	71	88.75	1.55	36.6	0
NODE_1012_length_80_cov_1207.000000	1	80	2	76	95	1.5	27.7	0
NODE_1013_length_80_cov_917.666667	1	80	1	73	91.25	0.9125	36.2	0
NODE_1014_length_80_cov_912.333333	1	80	5	80	100	3.95	32.1	4.2
NODE_1015_length_80_cov_813.333333	1	80	38	80	100	26.5	34	11.1
NODE_1016_length_80_cov_784.666667	1	80	8	80	100	6.4125	33.5	0
NODE_1017_length_80_cov_772.666667	1	80	6	79	98.75	4.375	33.4	0
NODE_1018_length_80_cov_767.000000	1	80	3	70	87.5	1.8625	26.4	0
NODE_1019_length_80_cov_656.666667	1	80	4	80	100	2.325	31.8	0
NODE_1020_length_80_cov_566.333333	1	80	14	80	100	9.6125	34.2	0.286
NODE_1021_length_80_cov_470.000000	1	80	1	57	71.25	0.7125	32.2	0
NODE_1022_length_80_cov_468.333333	1	80	12	80	100	8.4	31.6	1.83
NODE_1023_length_80_cov_449.666667	1	80	120	80	100	102.8	30.9	3.38
NODE_1024_length_80_cov_434.000000	1	80	15	77	96.25	9.8625	32.7	0
NODE_1025_length_80_cov_382.000000	1	80	3	80	100	2.6875	35	0
NODE_1026_length_80_cov_379.666667	1	80	5	79	98.75	3.6125	35.6	0
NODE_1027_length_80_cov_366.666667	1	80	2	60	75	1.175	35.4	2
NODE_1029_length_80_cov_331.333333	1	80	4	79	98.75	3.3625	32.4	5
NODE_1031_length_80_cov_325.000000	1	80	7	80	100	5.5375	33.1	10
NODE_1032_length_80_cov_309.000000	1	80	2	64	80	1.475	27.7	0
NODE_1033_length_80_cov_293.666667	1	80	5	80	100	3.5875	34.2	0
NODE_1036_length_80_cov_259.666667	1	80	18	80	100	13.325	35.5	2.11
NODE_1037_length_80_cov_250.000000	1	80	6	39	48.75	2.475	34.1	24.3
NODE_1038_length_80_cov_245.666667	1	80	6	79	98.75	3.075	32.9	4.33
NODE_1039_length_80_cov_197.666667	1	80	7	77	96.25	4.95	33.3	0
NODE_1040_length_80_cov_177.666667	1	80	1	36	45	0.45	32	0
NODE_1043_length_80_cov_164.000000	1	80	6	71	88.75	4.9625	34	0
NODE_1045_length_80_cov_148.333333	1	80	36	78	97.5	27.4625	35.3	0
NODE_1046_length_80_cov_147.000000	1	80	8	50	62.5	4.5625	34.9	20.8
NODE_1047_length_80_cov_146.333333	1	80	7	79	98.75	3.5625	29.8	4.71
NODE_1048_length_80_cov_137.333333	1	80	4	71	88.75	3.0125	32.1	0
NODE_1049_length_80_cov_137.333333	1	80	3	80	100	2.175	33.5	0.333
NODE_1050_length_80_cov_131.333333	1	80	5	77	96.25	4.3625	33.8	0
NODE_1051_length_80_cov_126.333333	1	80	2	73	91.25	1.6	31.2	0
NODE_1052_length_80_cov_104.666667	1	80	9	78	97.5	7.6375	34.6	0
NODE_1053_length_80_cov_103.666667	1	80	2	73	91.25	1.725	36.7	0
NODE_1054_length_80_cov_99.000000	1	80	10	80	100	6.625	34	0.5
NODE_1055_length_80_cov_88.666667	1	80	17	80	100	14.45	35.9	0
NODE_1056_length_80_cov_78.000000	1	80	17	77	96.25	11.925	35.3	0
NODE_1058_length_80_cov_76.000000	1	80	3	67	83.75	1.825	35	0
NODE_1059_length_80_cov_64.000000	1	80	3	68	85	2.3625	32.8	0
NODE_1060_length_80_cov_61.000000	1	80	7	74	92.5	5.9625	33.3	0
NODE_1061_length_80_cov_61.000000	1	80	2	77	96.25	1.7375	32.5	0
NODE_1062_length_80_cov_59.666667	1	80	3	77	96.25	2.3125	30.5	0
NODE_1063_length_80_cov_59.333333	1	80	8	80	100	6.1125	33.1	0
NODE_1064_length_80_cov_59.333333	1	80	2	78	97.5	1.8875	31.8	0
NODE_1065_length_80_cov_50.333333	1	80	1	75	93.75	0.9375	36.2	0
NODE_1067_length_80_cov_34.000000	1	80	2	63	78.75	1.575	36.3	0
NODE_1069_length_80_cov_28.333333	1	80	19	53	66.25	10.8375	35.5	31.9
NODE_1072_length_80_cov_26.000000	1	80	3	71	88.75	2.5375	32.4	0
NODE_1073_length_80_cov_23.666667	1	80	6	66	82.5	4.75	35.1	0
NODE_1074_length_80_cov_14.666667	1	80	2	76	95	1.6375	33.3	0
NODE_1075_length_80_cov_13.666667	1	80	4	52	65	2.4875	35.5	0
NODE_1077_length_79_cov_8374.000000	1	79	136	79	100	110.418	35.3	0.169
NODE_1078_length_79_cov_6177.500000	1	79	21	79	100	13.1519	33	0.0476
NODE_1079_length_79_cov_5063.500000	1	79	53	79	100	48.2405	35	2.13
NODE_1080_length_79_cov_4597.500000	1	79	66	79	100	52.8101	28.9	0.439
