#Query	Sbjct	Coverage	Percent_Identity
NODE_38_length_26805_cov_463.564202	AY962591.1	49.0	95.556
NODE_38_length_26805_cov_463.564202	AY962591.1	49.0	80.899
NODE_38_length_26805_cov_463.564202	AY962591.1	49.0	86.154
NODE_38_length_26805_cov_463.564202	AY962591.1	49.0	82.192
NODE_38_length_26805_cov_463.564202	AY962591.1	49.0	83.051
NODE_38_length_26805_cov_463.564202	AY962591.1	49.0	83.929
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	83.801
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	75.874
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	78.165
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	79.689
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	77.331
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	78.25
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	81.681
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	79.665
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	75.272
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	78.531
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	77.451
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	81.148
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	85.714
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	80.24
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	85.87
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	80.952
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	96.364
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	83.529
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	84.932
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	84.0
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	81.928
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	85.484
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	82.667
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	81.818
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	86.538
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	77.011
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	81.159
NODE_38_length_26805_cov_463.564202	KF214632.1	39.0	83.333
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	78.553
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	82.558
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	76.076
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	82.409
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.587
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.587
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	81.651
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	81.651
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	75.82
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	81.237
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.335
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.421
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	74.831
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.351
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.208
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.147
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	77.429
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	87.395
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.233
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	81.29
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.851
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	81.679
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	79.747
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	79.747
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	77.419
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	96.364
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	85.135
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	84.0
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	81.176
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	81.707
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	76.991
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	76.923
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.556
NODE_38_length_26805_cov_463.564202	EF468347.1	42.0	80.0
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	78.313
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	82.143
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	81.175
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	77.87
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	79.044
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	77.369
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	84.746
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	75.386
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	81.45
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	76.349
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	84.789
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	79.95
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	80.24
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	84.322
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	77.778
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	84.874
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	81.481
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	80.69
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	78.125
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	96.364
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	77.273
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	77.215
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	85.915
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	81.188
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	82.895
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	81.69
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	81.579
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	96.875
NODE_38_length_26805_cov_463.564202	EF536359.1	43.0	80.328
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	83.744
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	77.559
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	83.25
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	81.471
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	79.63
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	77.182
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	73.76
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	74.601
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	73.09
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	79.494
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	76.483
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	77.551
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	79.599
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	77.628
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	76.901
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	79.655
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	84.848
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	80.829
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	78.571
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	79.333
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	79.839
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	75.105
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	85.366
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	86.842
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	86.154
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	74.699
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	77.966
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	85.075
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	83.871
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	87.037
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	81.579
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	89.13
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	82.258
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	79.221
NODE_38_length_26805_cov_463.564202	EU334437.1	47.0	77.5
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	83.365
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	77.042
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	79.281
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	82.139
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	84.188
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	79.556
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	81.551
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	76.228
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	73.878
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	78.509
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	78.894
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	84.647
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	82.308
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	81.116
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	83.01
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	81.283
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	83.735
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	82.119
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	81.944
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	80.0
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	80.42
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	82.857
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	87.671
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	75.556
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	85.714
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	83.562
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	82.278
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	82.667
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	87.037
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	80.247
NODE_38_length_26805_cov_463.564202	KF214631.1	45.0	78.889
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	80.452
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	83.494
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	81.986
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	78.763
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	75.151
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	75.72
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	79.955
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	81.494
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	78.904
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	76.221
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	72.927
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	78.679
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	77.348
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	75.888
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	81.9
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	77.931
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	78.641
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	82.353
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	81.333
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	82.639
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	75.099
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	81.159
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	76.963
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	78.808
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	74.806
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	80.672
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	85.897
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	89.231
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	82.558
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	84.932
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	90.566
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	76.86
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	80.952
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	81.013
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	81.579
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	81.538
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	83.051
NODE_38_length_26805_cov_463.564202	KC993198.1	44.0	93.75
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	83.119
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	75.747
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	78.571
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	82.177
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	79.552
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	76.297
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	76.349
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	79.96
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	79.337
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	81.962
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	79.124
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	80.255
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	83.058
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	85.276
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	88.321
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	81.609
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	85.156
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	80.838
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	88.35
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	81.29
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	85.87
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	86.25
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	89.394
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	83.544
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	81.609
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	83.133
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	78.814
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	83.117
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	83.333
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	84.746
NODE_38_length_26805_cov_463.564202	KC993174.1	40.0	85.417
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	81.361
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	75.188
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	76.301
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	81.958
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	81.593
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	78.348
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	76.335
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	82.086
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	74.454
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	83.871
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	74.22
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	77.513
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	82.778
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	81.152
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	83.803
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	79.412
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	79.605
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	88.506
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	94.545
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	89.394
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	94.545
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	78.906
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	76.506
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	81.25
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	83.784
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	80.412
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	79.381
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	86.667
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	79.348
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	80.488
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	79.775
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	81.69
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	87.755
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	74.265
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	88.095
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	83.019
NODE_38_length_26805_cov_463.564202	EU267175.1	42.0	82.759
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	81.641
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	79.124
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	79.526
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	76.775
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	79.614
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	75.107
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	73.123
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	76.52
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	73.796
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	76.11
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	77.635
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	81.387
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	80.451
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	72.349
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	78.632
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	85.827
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	84.091
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	81.379
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	77.674
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	82.927
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	85.859
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	84.615
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	79.646
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	82.716
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	86.667
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	80.723
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	80.0
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	83.051
NODE_38_length_26805_cov_463.564202	KF017574.1	38.0	81.667
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	75.371
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	78.167
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	81.159
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	78.105
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	78.46
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	83.187
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	77.266
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	75.3
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	75.069
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	72.176
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	76.855
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	74.401
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	80.0
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	80.24
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	84.426
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	76.05
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	81.679
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	80.42
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	80.159
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	84.615
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	87.273
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	92.857
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	89.362
NODE_38_length_26805_cov_463.564202	NW_001813686.1	43.0	85.185
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	81.354
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	74.77
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	76.546
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	78.941
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	79.213
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	78.667
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	79.917
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	79.834
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	76.076
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	72.129
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	79.094
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	80.081
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	85.207
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	82.911
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	86.777
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	89.32
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	75.949
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	80.822
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	79.47
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	96.364
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	77.632
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	84.146
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	83.721
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	88.889
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	90.566
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	83.333
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	73.889
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	83.607
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	82.258
NODE_38_length_26805_cov_463.564202	KC993180.1	40.0	85.106
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	78.56
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	77.224
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	80.02
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	80.974
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	80.731
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	79.943
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	79.818
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	76.923
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	79.362
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	82.234
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	79.091
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	73.939
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	84.615
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	82.27
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	77.778
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	75.314
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	79.699
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	78.788
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	94.545
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	77.07
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	82.955
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	83.562
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	81.69
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	79.07
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	92.105
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	84.0
NODE_38_length_26805_cov_463.564202	KC993175.1	37.0	81.667
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	81.354
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	75.382
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	76.929
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	79.832
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	81.619
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	76.028
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	75.995
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	80.932
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	74.064
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	78.283
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	79.228
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	76.923
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	76.154
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	79.498
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	77.863
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	84.247
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	82.716
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	76.543
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	78.14
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	73.252
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	79.221
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	77.576
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	77.576
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	87.013
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	75.439
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	88.136
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	83.562
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	80.488
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	74.638
NODE_38_length_26805_cov_463.564202	AF285261.1	42.0	74.638
