#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_704_length_125_cov_39.583333	1	125	25	125	100	14.464	34.5	26.7
NODE_705_length_125_cov_21.187500	1	125	43	125	100	27.04	34.5	15.9
NODE_706_length_124_cov_1465.382979	1	124	442	124	100	353.242	34.7	31.2
NODE_707_length_124_cov_228.021277	1	124	276	124	100	240.323	34.3	34.8
NODE_708_length_123_cov_34.673913	1	123	489	123	100	439.902	34	28.5
NODE_709_length_122_cov_562.866667	1	122	355	122	100	302.582	34.8	14
NODE_710_length_122_cov_513.622222	1	122	178	122	100	135.434	34.1	18.7
NODE_711_length_122_cov_401.866667	1	122	1960	122	100	1861.02	35.3	30.6
NODE_712_length_122_cov_231.711111	1	122	35	122	100	24.5082	33.2	16.7
NODE_713_length_122_cov_48.800000	1	122	1	58	47.541	0.47541	27.7	0
NODE_714_length_121_cov_430.363636	1	121	102	121	100	77.8926	35.4	31.1
NODE_715_length_121_cov_20.318182	1	121	300	121	100	279.826	33.9	23.4
NODE_716_length_120_cov_75.651163	1	120	69	120	100	63.2417	35	37.7
NODE_717_length_119_cov_346.666667	1	119	440	119	100	411.807	34.7	25.5
NODE_718_length_119_cov_256.523810	1	119	205	119	100	194.714	35.4	26.4
NODE_719_length_119_cov_254.690476	1	119	224	119	100	206.975	35.5	24.9
NODE_720_length_119_cov_223.928571	1	119	22	119	100	13.9328	36	32.4
NODE_721_length_119_cov_192.333333	1	119	288	119	100	252.538	34.9	33
NODE_722_length_119_cov_172.119048	1	119	31	119	100	25.3109	34.8	17.8
NODE_723_length_119_cov_147.095238	1	119	1535	119	100	1453.61	35.4	31.1
NODE_724_length_119_cov_94.547619	1	119	22	119	100	14.4202	32.9	19
NODE_725_length_119_cov_88.928571	1	119	57	119	100	50.2773	34.1	31.4
NODE_726_length_119_cov_60.571429	1	119	5	116	97.479	4.46218	36.5	41
NODE_727_length_119_cov_43.476190	1	119	1129	119	100	1075.84	35.3	26.2
NODE_728_length_119_cov_19.571429	1	119	12	117	98.3193	7.71429	33.9	0.667
NODE_729_length_118_cov_4009.658537	1	118	3036	118	100	2901.09	35	31.5
NODE_730_length_118_cov_101.219512	1	118	19	118	100	14.339	34.5	21.8
NODE_731_length_118_cov_39.878049	1	118	30	118	100	26.161	34.2	27
NODE_732_length_118_cov_35.634146	1	118	20	118	100	17.9068	35	30.9
NODE_733_length_117_cov_424.675000	1	117	325	117	100	301.162	34.8	37.3
NODE_734_length_117_cov_160.075000	1	117	21	117	100	15.7692	34.5	34.6
NODE_735_length_117_cov_52.250000	1	117	22	117	100	18.6239	32.1	10.6
NODE_736_length_116_cov_466.538462	1	116	307	116	100	289.103	34.8	21.9
NODE_737_length_116_cov_360.230769	1	116	37	116	100	29.3621	34.9	36.8
NODE_738_length_116_cov_285.871795	1	116	261	116	100	240.19	34.6	33.5
NODE_739_length_116_cov_206.769231	1	116	733	116	100	702.06	34.9	25.9
NODE_740_length_116_cov_162.487179	1	116	372	116	100	336.129	34.4	20.9
NODE_741_length_116_cov_155.717949	1	116	15	116	100	10.7414	35.1	26.5
NODE_742_length_116_cov_143.153846	1	116	130	116	100	117.353	34.7	19
NODE_743_length_116_cov_102.282051	1	116	66	116	100	57.569	34.4	8.48
NODE_744_length_116_cov_25.717949	1	116	26	116	100	21.1638	35	29.3
NODE_745_length_115_cov_84.631579	1	115	101	115	100	93.2	34.6	39.5
NODE_746_length_115_cov_37.789474	1	115	14	110	95.6522	6.14783	35.9	13.3
NODE_747_length_114_cov_211.432432	1	114	21	114	100	15.9035	34	16.9
NODE_748_length_114_cov_136.081081	1	114	51	114	100	41.4298	34.6	16.6
NODE_749_length_114_cov_88.000000	1	114	18	114	100	16.3684	35.8	16.8
NODE_750_length_114_cov_87.594595	1	114	14	114	100	10.4912	33.5	44.9
NODE_751_length_113_cov_4193.277778	1	113	597	113	100	522.336	35	23.6
NODE_752_length_113_cov_321.805556	1	113	32	113	100	28.4071	34.6	37.9
NODE_753_length_113_cov_198.444444	1	113	410	113	100	384.903	34.4	27
NODE_754_length_113_cov_183.666667	1	113	124	113	100	115.699	34.8	31.8
NODE_755_length_113_cov_174.277778	1	113	814	113	100	781.531	35.1	28.4
NODE_756_length_113_cov_148.694444	1	113	145	113	100	128.965	34.6	20.4
NODE_757_length_113_cov_129.055556	1	113	11	113	100	8.27434	33.4	15.5
NODE_758_length_113_cov_59.916667	1	113	4	107	94.6903	2.84071	33.8	24.5
NODE_759_length_113_cov_57.361111	1	113	228	113	100	195.345	34.6	20.1
NODE_760_length_113_cov_53.583333	1	113	91	113	100	76.0177	34.5	12.8
NODE_761_length_113_cov_47.722222	1	113	3	109	96.4602	1.09735	31.1	7.67
NODE_762_length_113_cov_45.777778	1	113	106	113	100	95.4779	35.2	18.5
NODE_763_length_113_cov_42.027778	1	113	3	110	97.3451	1.62832	31	3.33
NODE_765_length_113_cov_41.305556	1	113	70	113	100	61.0885	33.8	28.9
NODE_766_length_113_cov_39.361111	1	113	189	113	100	120.239	34.8	5.07
NODE_767_length_113_cov_29.861111	1	113	29	113	100	16.0442	33.6	2.76
NODE_768_length_112_cov_39.485714	1	112	9	110	98.2143	5.80357	36.2	17.1
NODE_769_length_111_cov_160.147059	1	111	156	111	100	142.108	35.2	25.7
NODE_770_length_111_cov_120.529412	1	111	21	111	100	16.3243	34.5	37.3
NODE_771_length_111_cov_57.029412	1	111	5	102	91.8919	3.08108	35.4	41.6
NODE_772_length_111_cov_48.264706	1	111	25	111	100	17.036	33.2	9.48
NODE_773_length_111_cov_36.235294	1	111	25	111	100	20.6126	33.6	29.1
NODE_774_length_111_cov_22.764706	1	111	645	111	100	610.198	35.3	15.7
NODE_775_length_110_cov_1130.333333	1	110	1126	110	100	1027.13	34.7	18.6
NODE_776_length_110_cov_929.666667	1	110	909	110	100	877.918	35.1	34
NODE_777_length_110_cov_589.696970	1	110	147	110	100	135.773	34	22.1
NODE_778_length_110_cov_319.606061	1	110	361	110	100	322.791	34.5	22.1
NODE_779_length_110_cov_278.515152	1	110	141	110	100	130.745	34.8	23.4
NODE_780_length_110_cov_146.545455	1	110	35	110	100	32.8273	34.4	30.4
NODE_781_length_110_cov_96.727273	1	110	61	110	100	56.4364	34.7	30.8
NODE_782_length_110_cov_77.909091	1	110	106	110	100	94.4636	35.3	22.6
NODE_783_length_110_cov_53.030303	1	110	109	110	100	102.573	34.2	17.1
NODE_784_length_110_cov_38.939394	1	110	17	110	100	11.1545	35.3	13.5
NODE_785_length_110_cov_21.484848	1	110	10	110	100	8.08182	33.6	17.5
NODE_786_length_110_cov_21.424242	1	110	37	110	100	27.8	35.3	10.6
NODE_787_length_110_cov_20.393939	1	110	25	110	100	21.2727	34	13.4
NODE_788_length_109_cov_169.281250	1	109	94	109	100	73.2294	35	10.5
NODE_789_length_109_cov_84.625000	1	109	5	103	94.4954	3.17431	33.9	27.2
NODE_790_length_109_cov_39.906250	1	109	26	109	100	21.0092	35	19
NODE_791_length_108_cov_367.161290	1	108	14	106	98.1481	8.77778	34.4	22.5
NODE_792_length_108_cov_262.290323	1	108	203	108	100	185.898	35.2	21.9
NODE_793_length_108_cov_124.709677	1	108	15	108	100	12.3426	34.1	30.3
NODE_794_length_108_cov_111.193548	1	108	60	108	100	55.1111	35.1	34.9
NODE_795_length_107_cov_630.833333	1	107	133	107	100	119.168	34.3	16.3
NODE_796_length_107_cov_527.400000	1	107	73	107	100	58.5047	34.8	13.2
NODE_797_length_107_cov_300.100000	1	107	131	107	100	121.28	35.1	25
NODE_798_length_107_cov_239.466667	1	107	8	107	100	4.60748	31.6	2.38
NODE_799_length_107_cov_230.566667	1	107	24	107	100	20.5421	34.5	11.1
NODE_800_length_107_cov_215.100000	1	107	73	107	100	68.3084	35.2	13.8
NODE_801_length_107_cov_166.966667	1	107	35	107	100	26.7383	32.9	12.1
NODE_802_length_107_cov_132.100000	1	107	164	107	100	141.121	35	17
NODE_803_length_107_cov_122.833333	1	107	4	100	93.4579	2.90654	32.6	7.5
NODE_804_length_107_cov_101.400000	1	107	1	40	37.3832	0.373832	36.7	0
NODE_805_length_107_cov_68.966667	1	107	103	107	100	99.5047	34.7	19
NODE_806_length_107_cov_60.033333	1	107	26	107	100	21.215	33.2	10.3
NODE_807_length_107_cov_59.500000	1	107	88	107	100	65.1121	35.1	7.64
NODE_808_length_107_cov_28.300000	1	107	10	107	100	8.1215	33.9	11.1
NODE_809_length_107_cov_22.366667	1	107	11	107	100	8.35514	33.7	6.36
NODE_810_length_107_cov_20.166667	1	107	49	107	100	33.2056	34.9	16.8
NODE_811_length_106_cov_1869.965517	1	106	1408	106	100	1351.46	35.1	35.1
NODE_812_length_106_cov_263.793103	1	106	5	104	98.1132	4.16981	33.1	22
NODE_813_length_106_cov_217.103448	1	106	7	106	100	4.25472	33.9	6.14
NODE_814_length_106_cov_54.000000	1	106	30	106	100	26.8019	34.3	17.5
NODE_815_length_105_cov_866.178571	1	105	642	105	100	616.695	34.6	15.5
NODE_816_length_105_cov_126.071429	1	105	14	105	100	8.99048	33.3	12
NODE_817_length_105_cov_47.321429	1	105	42	105	100	32.4952	33.3	12.1
NODE_818_length_104_cov_594.259259	1	104	305	104	100	215.779	34.8	8.97
NODE_819_length_104_cov_578.518519	1	104	210	104	100	128.308	34.7	5.42
NODE_820_length_104_cov_353.925926	1	104	222	104	100	215.654	34.7	28
NODE_821_length_104_cov_330.592593	1	104	239	104	100	231.471	35.1	16.6
NODE_822_length_104_cov_303.888889	1	104	45	104	100	33.5769	35.6	6.84
NODE_823_length_104_cov_272.000000	1	104	46	104	100	40.5577	35.2	17.6
NODE_824_length_104_cov_201.333333	1	104	8	102	98.0769	6.03846	33.6	24.4
NODE_825_length_104_cov_130.037037	1	104	70	104	100	44.8846	33.7	2.61
NODE_826_length_104_cov_125.407407	1	104	19	104	100	10.8558	33.4	1.47
NODE_827_length_104_cov_93.962963	1	104	43	104	100	38.3077	33.9	22.4
NODE_828_length_104_cov_90.222222	1	104	43	104	100	30.4038	34.7	4.6
NODE_829_length_104_cov_68.444444	1	104	4	103	99.0385	3.04808	36.5	10.5
NODE_830_length_103_cov_1341.230769	1	103	306	103	100	281.816	34.7	23.4
NODE_831_length_103_cov_621.346154	1	103	39	103	100	32.9515	35.1	27.8
NODE_832_length_103_cov_500.538462	1	103	47	103	100	40.4951	34.5	28.6
NODE_833_length_103_cov_452.423077	1	103	44	103	100	38.699	34.9	27.2
NODE_834_length_103_cov_235.269231	1	103	254	103	100	242.35	34.7	19.8
NODE_835_length_103_cov_181.000000	1	103	31	103	100	28.3981	33.3	17.5
NODE_836_length_103_cov_148.692308	1	103	117	103	100	110.602	34.6	21.3
NODE_837_length_103_cov_108.423077	1	103	15	81	78.6408	8.80583	35.5	8.87
NODE_838_length_103_cov_83.615385	1	103	54	103	100	46.534	34.7	16
NODE_839_length_103_cov_79.230769	1	103	30	103	100	24.8155	34.8	5.6
NODE_840_length_103_cov_78.384615	1	103	25	103	100	20.3204	33.9	17.2
NODE_841_length_102_cov_707.320000	1	102	394	102	100	381.176	34.7	16.5
NODE_842_length_102_cov_519.720000	1	102	71	102	100	66.402	35.9	41.1
NODE_843_length_102_cov_438.720000	1	102	33	102	100	27.9216	34.8	23.8
NODE_844_length_102_cov_360.800000	1	102	23	102	100	20.5588	34.7	13
NODE_845_length_102_cov_289.880000	1	102	28	102	100	24.2745	34.1	15.2
NODE_846_length_102_cov_222.200000	1	102	25	102	100	21.3725	34	19.8
NODE_847_length_102_cov_174.680000	1	102	5	90	88.2353	3.14706	36.9	19.4
NODE_848_length_102_cov_101.680000	1	102	23	102	100	20.2059	35.1	28.4
NODE_849_length_102_cov_73.760000	1	102	7	102	100	4.69608	34.4	2
NODE_850_length_102_cov_67.760000	1	102	23	102	100	19.8529	34.5	17.3
NODE_851_length_102_cov_60.320000	1	102	14	102	100	11.4706	32.9	21.2
NODE_852_length_102_cov_44.920000	1	102	9	102	100	7.63725	35.7	5.89
NODE_853_length_102_cov_39.720000	1	102	22	102	100	18.3725	34.9	3.64
NODE_854_length_102_cov_36.000000	1	102	18	102	100	10.3529	35	5.22
NODE_855_length_102_cov_32.680000	1	102	4	102	100	2.18627	31.5	1.25
NODE_856_length_102_cov_28.720000	1	102	25	102	100	20.7941	34.3	12
NODE_857_length_101_cov_1601.916667	1	101	154	101	100	139.713	34.6	17.3
NODE_858_length_101_cov_1349.041667	1	101	138	101	100	118.911	35.2	16.2
NODE_859_length_101_cov_888.666667	1	101	245	101	100	224.535	34.9	26.6
NODE_860_length_101_cov_808.958333	1	101	54	101	100	41.198	34.4	24.1
NODE_861_length_101_cov_734.541667	1	101	13	101	100	11.1881	33.6	21.8
NODE_862_length_101_cov_558.083333	1	101	161	101	100	142.317	34.4	8.6
NODE_863_length_101_cov_524.958333	1	101	82	101	100	59.2475	34.2	5.05
NODE_864_length_101_cov_523.500000	1	101	78	101	100	66.901	35.1	7.64
NODE_865_length_101_cov_438.833333	1	101	179	101	100	168.762	35.6	18.3
NODE_866_length_101_cov_404.166667	1	101	121	101	100	86.2673	34.9	7.68
NODE_867_length_101_cov_285.291667	1	101	41	101	100	34.2871	34.7	19
NODE_868_length_101_cov_256.916667	1	101	161	101	100	131.832	35.3	16.6
NODE_869_length_101_cov_217.541667	1	101	145	101	100	140.683	35.3	5.7
NODE_870_length_101_cov_150.166667	1	101	41	101	100	36.7723	34.9	18.6
NODE_871_length_101_cov_98.208333	1	101	66	101	100	37.8911	35.1	10.7
NODE_872_length_101_cov_82.791667	1	101	47	101	100	41.7723	34	11.4
NODE_873_length_101_cov_81.583333	1	101	14	101	100	12.297	32.1	20.3
NODE_874_length_101_cov_41.041667	1	101	4	97	96.0396	2.93069	35.5	20
NODE_875_length_101_cov_40.916667	1	101	32	96	95.0495	20.4752	34.9	2.56
NODE_876_length_101_cov_39.916667	1	101	2	40	39.604	0.762376	30.4	0
NODE_877_length_101_cov_29.583333	1	101	14	101	100	10.2574	31.9	2.43
NODE_878_length_101_cov_28.416667	1	101	35	101	100	24.0594	34.2	5.89
NODE_879_length_100_cov_608.608696	1	100	112	100	100	92.13	33.7	14.8
NODE_880_length_100_cov_306.217391	1	100	125	100	100	114.61	34.3	14.4
NODE_881_length_100_cov_268.086957	1	100	81	100	100	76.58	34.4	25.7
NODE_882_length_100_cov_147.434783	1	100	25	100	100	19.37	35.1	27.2
NODE_883_length_100_cov_133.913043	1	100	34	100	100	31.48	33.7	5.35
NODE_884_length_100_cov_123.130435	1	100	12	100	100	9.49	33.1	15.2
NODE_885_length_99_cov_3299.863636	1	99	167	99	100	111.778	34.5	14
NODE_886_length_99_cov_1160.681818	1	99	89	99	100	69.3939	35.1	16.2
NODE_887_length_99_cov_537.136364	1	99	164	99	100	133.778	34	10.5
NODE_888_length_99_cov_198.227273	1	99	24	99	100	17.8889	35.3	11.9
NODE_889_length_99_cov_176.772727	1	99	17	99	100	13.7273	34.6	22.9
NODE_890_length_99_cov_116.545455	1	99	5	99	100	3.89899	36	19.6
NODE_891_length_99_cov_91.727273	1	99	11	99	100	8.88889	34	19.7
NODE_892_length_99_cov_51.590909	1	99	5	86	86.8687	2.38384	33.7	1.6
NODE_893_length_98_cov_1776.428571	1	98	72	98	100	52.1939	35	14.4
NODE_894_length_98_cov_1307.476190	1	98	403	98	100	362.378	34.6	28.6
NODE_895_length_98_cov_953.857143	1	98	87	98	100	78.9898	34.9	30.4
NODE_896_length_98_cov_939.190476	1	98	125	98	100	101.306	33.5	5.14
NODE_897_length_98_cov_486.761905	1	98	38	98	100	29.4898	32.5	13.5
NODE_898_length_98_cov_434.428571	1	98	63	98	100	50.8265	35.1	7.17
NODE_899_length_98_cov_291.666667	1	98	14	98	100	9.86735	33.8	10.7
NODE_900_length_98_cov_271.619048	1	98	82	98	100	66.602	34.6	23.6
NODE_901_length_98_cov_265.190476	1	98	66	98	100	65.2857	35.7	21.2
NODE_902_length_98_cov_264.000000	1	98	75	98	100	71.2347	33.7	8.61
NODE_903_length_98_cov_214.000000	1	98	14	98	100	11.6327	34	10
NODE_904_length_98_cov_203.904762	1	98	44	98	100	39.2143	34.5	23.3
NODE_905_length_98_cov_185.428571	1	98	9	98	100	7.28571	33.8	1.89
NODE_906_length_98_cov_131.047619	1	98	46	98	100	41.2959	35.1	17.1
NODE_907_length_98_cov_124.380952	1	98	80	98	100	74.9898	34.9	12.9
NODE_908_length_98_cov_120.857143	1	98	3	98	100	2.31633	35.2	3
NODE_909_length_98_cov_116.619048	1	98	39	98	100	27.1224	34.4	18.9
NODE_910_length_98_cov_100.952381	1	98	21	98	100	17.0714	32.7	16.6
NODE_911_length_98_cov_100.809524	1	98	18	98	100	11.5612	34.2	5.22
NODE_912_length_98_cov_93.523810	1	98	34	98	100	27.7245	35.2	20.9
NODE_913_length_98_cov_88.619048	1	98	22	98	100	20	35.2	10.7
NODE_914_length_98_cov_87.238095	1	98	6	98	100	5.32653	35.6	59.3
NODE_915_length_98_cov_65.476190	1	98	1	85	86.7347	0.867347	29.2	0
NODE_916_length_98_cov_64.809524	1	98	7	98	100	5.66327	33.9	7.86
NODE_917_length_98_cov_55.380952	1	98	14	98	100	9.76531	34.6	31
NODE_918_length_98_cov_50.047619	1	98	99	98	100	65.7755	34.2	6.81
NODE_919_length_98_cov_42.190476	1	98	24	82	83.6735	15.0918	34	0.375
NODE_920_length_98_cov_40.666667	1	98	11	98	100	9.0102	34.6	2
NODE_921_length_98_cov_33.523810	1	98	9	98	100	5.41837	32.9	0
NODE_922_length_98_cov_30.619048	1	98	22	98	100	14	34.5	4.18
NODE_923_length_98_cov_25.666667	1	98	23	98	100	20.3367	32.9	3.3
NODE_924_length_97_cov_2898.400000	1	97	103	97	100	72.1134	34.7	14.3
NODE_925_length_97_cov_1218.500000	1	97	36	96	98.9691	22.7938	34.1	8.56
NODE_926_length_97_cov_1000.500000	1	97	152	97	100	141.041	34.3	20.1
NODE_927_length_97_cov_370.800000	1	97	28	97	100	21.1237	34.2	21.1
NODE_928_length_97_cov_184.950000	1	97	45	97	100	44.1031	35.8	16.4
NODE_929_length_97_cov_180.750000	1	97	12	97	100	9.89691	35.3	22.8
NODE_930_length_97_cov_159.550000	1	97	75	97	100	64.2784	33.7	9.68
NODE_931_length_97_cov_125.800000	1	97	23	97	100	22.1134	34.6	21.3
NODE_932_length_97_cov_109.150000	1	97	37	97	100	32.1856	35.1	9.97
NODE_933_length_97_cov_50.350000	1	97	2	55	56.701	1.09278	29.1	0
NODE_934_length_97_cov_43.650000	1	97	1	58	59.7938	0.597938	37	0
NODE_935_length_97_cov_37.950000	1	97	13	97	100	10.866	33.5	8
NODE_936_length_97_cov_37.700000	1	97	2	85	87.6289	1.75258	34.7	0
NODE_937_length_97_cov_35.850000	1	97	18	97	100	14.3608	34.6	23.3
NODE_938_length_97_cov_26.800000	1	97	2	83	85.567	1.71134	35.9	34
NODE_939_length_97_cov_23.700000	1	97	6	97	100	5.05155	32.5	1.83
NODE_940_length_97_cov_23.000000	1	97	24	97	100	13.3299	32.6	0.417
NODE_942_length_96_cov_123.157895	1	96	18	96	100	16.625	34	15.5
NODE_943_length_96_cov_96.947368	1	96	18	96	100	12.7188	34.2	21.2
NODE_944_length_96_cov_38.842105	1	96	5	96	100	3.64583	31.5	18.6
NODE_945_length_96_cov_35.631579	1	96	22	96	100	17.9896	34.2	13.9
NODE_946_length_95_cov_3196.722222	1	95	792	95	100	761.737	35.5	14.3
NODE_947_length_95_cov_2717.555556	1	95	429	95	100	396.2	35.1	12.8
NODE_948_length_95_cov_1453.500000	1	95	85	95	100	71.4632	33.4	16.2
NODE_949_length_95_cov_1304.388889	1	95	589	95	100	578.158	35.3	19.3
NODE_950_length_95_cov_1019.500000	1	95	32	95	100	25.1895	34.1	7.19
NODE_951_length_95_cov_911.444444	1	95	117	95	100	90.7263	34.4	6.42
NODE_952_length_95_cov_760.055556	1	95	63	95	100	47.8211	33.9	8.57
NODE_953_length_95_cov_749.222222	1	95	66	95	100	59.6947	34	21.5
NODE_954_length_95_cov_711.888889	1	95	101	95	100	90.8211	35.4	11.8
NODE_955_length_95_cov_533.777778	1	95	40	95	100	35.1263	33.8	20
NODE_956_length_95_cov_425.111111	1	95	399	95	100	390.526	35.6	14.5
NODE_957_length_95_cov_416.555556	1	95	14	94	98.9474	11.1474	34.9	23.9
NODE_958_length_95_cov_397.277778	1	95	45	95	100	41.1789	34	10.5
NODE_959_length_95_cov_378.222222	1	95	60	95	100	56.7474	34.4	19.9
NODE_960_length_95_cov_357.500000	1	95	25	95	100	19.1684	34.3	14.6
NODE_961_length_95_cov_337.833333	1	95	6	95	100	3.57895	33.6	0
NODE_962_length_95_cov_295.277778	1	95	91	95	100	86.5368	35.2	9
NODE_963_length_95_cov_225.500000	1	95	30	95	100	25.6316	33.8	31.5
NODE_964_length_95_cov_222.666667	1	95	24	95	100	20.5789	33.5	14.7
NODE_965_length_95_cov_199.166667	1	95	48	95	100	45.9368	35.4	12.1
NODE_966_length_95_cov_151.611111	1	95	8	95	100	5.29474	31.5	4.25
NODE_967_length_95_cov_140.333333	1	95	16	95	100	12.8316	34.1	20
NODE_968_length_95_cov_122.833333	1	95	4	87	91.5789	2.66316	35.9	3.25
NODE_969_length_95_cov_106.388889	1	95	29	95	100	19.7474	34.9	2.07
NODE_970_length_95_cov_99.333333	1	95	26	95	100	23.2211	33.5	7.73
NODE_971_length_95_cov_94.166667	1	95	18	95	100	11.1579	33.7	12.5
NODE_972_length_95_cov_92.555556	1	95	6	95	100	4.75789	32.8	17.2
NODE_973_length_95_cov_73.833333	1	95	26	95	100	22.9368	34	12.8
NODE_974_length_95_cov_69.722222	1	95	9	95	100	5.95789	32.6	12.7
NODE_975_length_95_cov_57.388889	1	95	44	95	100	30.5158	33.6	6.07
NODE_976_length_95_cov_56.166667	1	95	31	95	100	18.9158	34.8	2.13
NODE_977_length_95_cov_41.888889	1	95	8	95	100	5.03158	34.1	8.38
NODE_978_length_94_cov_1933.705882	1	94	59	94	100	51.0426	35.3	30.8
NODE_979_length_94_cov_423.058824	1	94	71	94	100	57.1383	34.8	15.1
NODE_980_length_94_cov_262.470588	1	94	6	94	100	4.18085	31.5	1.17
NODE_981_length_94_cov_250.470588	1	94	12	94	100	8.75532	33.7	19.5
NODE_982_length_94_cov_185.235294	1	94	4	70	74.4681	2.25532	34.1	0
NODE_983_length_94_cov_154.058824	1	94	4	94	100	3.53191	35.1	0
NODE_984_length_94_cov_146.705882	1	94	33	94	100	30.6489	34.7	15.5
NODE_985_length_94_cov_133.529412	1	94	7	86	91.4894	4.12766	34.9	2
NODE_986_length_94_cov_107.058824	1	94	12	94	100	8.2234	30.4	3.25
NODE_987_length_94_cov_75.294118	1	94	30	94	100	27.3617	34	10
NODE_988_length_94_cov_64.823529	1	94	21	94	100	20.0532	35.7	15.5
NODE_989_length_93_cov_3138.875000	1	93	427	93	100	377.925	35.2	12
NODE_990_length_93_cov_638.750000	1	93	50	93	100	45.3978	34	23.8
NODE_991_length_93_cov_303.187500	1	93	18	93	100	15.3548	34.9	15.4
NODE_992_length_93_cov_74.375000	1	93	5	93	100	3.68817	30.8	1.2
NODE_993_length_92_cov_3305.400000	1	92	194	92	100	174.272	35.3	11.5
NODE_994_length_92_cov_2134.400000	1	92	137	92	100	127.62	34.4	18.4
NODE_995_length_92_cov_2025.266667	1	92	110	92	100	96.413	33.7	2.66
NODE_996_length_92_cov_1631.266667	1	92	29	92	100	21.5217	33.9	14.5
NODE_997_length_92_cov_1554.333333	1	92	172	92	100	122.435	35.4	1.28
NODE_998_length_92_cov_1211.200000	1	92	45	92	100	38.6957	33.5	25.1
NODE_999_length_92_cov_780.933333	1	92	55	92	100	33.5761	34.8	18.8
NODE_1000_length_92_cov_763.200000	1	92	252	92	100	243.978	35.1	6.73
NODE_1001_length_92_cov_647.400000	1	92	52	92	100	46.2283	33.7	9.38
NODE_1002_length_92_cov_632.933333	1	92	43	92	100	28.1739	33.9	5.98
NODE_1003_length_92_cov_597.066667	1	92	130	92	100	116.098	34.7	2.42
NODE_1004_length_92_cov_575.733333	1	92	38	92	100	28.7935	33.3	15.2
NODE_1005_length_92_cov_529.000000	1	92	224	92	100	211.152	35.5	8.45
NODE_1006_length_92_cov_519.600000	1	92	38	92	100	31.6957	34.1	13.6
NODE_1007_length_92_cov_495.400000	1	92	14	92	100	10.9239	34.4	3.86
NODE_1008_length_92_cov_479.400000	1	92	79	92	100	72.1522	35.2	6.68
NODE_1009_length_92_cov_478.800000	1	92	24	86	93.4783	16.4783	33.9	3.5
NODE_1010_length_92_cov_464.266667	1	92	37	92	100	32.1304	33.8	12.6
NODE_1011_length_92_cov_438.333333	1	92	35	92	100	21.7609	35.6	8.69
NODE_1012_length_92_cov_376.133333	1	92	41	92	100	37.6304	34.3	12.9
NODE_1013_length_92_cov_326.266667	1	92	14	92	100	11.1087	34.5	17
NODE_1014_length_92_cov_318.066667	1	92	15	92	100	11	33.7	24.9
NODE_1015_length_92_cov_308.266667	1	92	5	91	98.913	3.90217	33.6	7.6
NODE_1016_length_92_cov_298.133333	1	92	36	92	100	25.7935	31.9	5.28
NODE_1017_length_92_cov_294.400000	1	92	56	92	100	48.4565	34.9	9.02
NODE_1018_length_92_cov_290.466667	1	92	61	92	100	58.9022	34.6	12.2
NODE_1019_length_92_cov_228.133333	1	92	17	92	100	13.0978	33.4	7.53
NODE_1020_length_92_cov_217.200000	1	92	7	92	100	4.70652	35.9	2
NODE_1021_length_92_cov_164.800000	1	92	24	92	100	22.5761	33.9	11.9
NODE_1023_length_92_cov_124.266667	1	92	7	92	100	3.80435	34.4	3.29
NODE_1024_length_92_cov_119.266667	1	92	5	66	71.7391	3.1413	35.4	1.2
NODE_1025_length_92_cov_102.333333	1	92	4	82	89.1304	1.98913	33.1	0
NODE_1026_length_92_cov_96.866667	1	92	4	91	98.913	2.75	36.5	4.5
NODE_1027_length_92_cov_96.866667	1	92	6	91	98.913	3.78261	30.9	5.83
NODE_1028_length_92_cov_92.266667	1	92	25	92	100	21.587	34.4	11
NODE_1029_length_92_cov_91.866667	1	92	9	92	100	6.97826	32.5	2
NODE_1030_length_92_cov_80.800000	1	92	4	92	100	3.80435	35.6	21.5
NODE_1031_length_92_cov_66.133333	1	92	4	74	80.4348	2.72826	34.2	0
NODE_1032_length_92_cov_54.200000	1	92	4	84	91.3043	3.03261	32.4	10.5
NODE_1033_length_92_cov_41.866667	1	92	4	87	94.5652	3.02174	36.6	4.5
NODE_1034_length_92_cov_36.266667	1	92	13	92	100	10.2065	33.1	8.77
NODE_1035_length_92_cov_35.600000	1	92	9	92	100	7.5	34.2	3.89
NODE_1036_length_92_cov_34.733333	1	92	11	92	100	9.06522	34.9	21.8
NODE_1037_length_92_cov_32.533333	1	92	10	88	95.6522	8.18478	35.7	12.7
NODE_1038_length_91_cov_328.071429	1	91	55	91	100	52.3407	34.9	13.5
NODE_1039_length_91_cov_259.785714	1	91	11	90	98.9011	7.6044	32	0
NODE_1040_length_91_cov_256.714286	1	91	46	91	100	44.6044	34.4	12.7
NODE_1041_length_91_cov_248.071429	1	91	47	91	100	43.7582	33.8	10.4
NODE_1042_length_91_cov_138.785714	1	91	7	91	100	6.6044	35.8	15.3
NODE_1043_length_91_cov_134.642857	1	91	22	91	100	19.3736	35.1	18.3
NODE_1044_length_91_cov_125.428571	1	91	2	80	87.9121	1.28571	34.5	0
NODE_1045_length_91_cov_92.857143	1	91	10	91	100	9.8022	30.7	9.7
NODE_1046_length_90_cov_4459.153846	1	90	77	90	100	66.2111	34.1	9.1
NODE_1047_length_90_cov_1451.153846	1	90	72	90	100	57.7444	34.2	15.3
NODE_1048_length_90_cov_403.000000	1	90	10	90	100	7.78889	35	4
