#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_696_length_105_cov_128.428571	1	105	10	105	100	8.14286	33.6	25.8
NODE_697_length_105_cov_52.535714	1	105	5	101	96.1905	2.24762	35	3.6
NODE_699_length_104_cov_678.518519	1	104	24	104	100	17.8846	34.5	14.3
NODE_700_length_104_cov_362.962963	1	104	170	104	100	164.24	34.6	30.1
NODE_701_length_104_cov_313.333333	1	104	13	104	100	10.4038	34.7	12.2
NODE_702_length_104_cov_300.777778	1	104	5	104	100	2.18269	30.7	0.6
NODE_703_length_104_cov_235.777778	1	104	33	92	88.4615	15.0096	35.5	19.2
NODE_704_length_104_cov_150.962963	1	104	7	96	92.3077	4.68269	32	10.3
NODE_705_length_104_cov_142.333333	1	104	4	100	96.1538	2.15385	36.1	0
NODE_706_length_104_cov_131.111111	1	104	12	95	91.3462	6.68269	34.2	1
NODE_707_length_104_cov_106.444444	1	104	57	104	100	53.9808	34.4	23.7
NODE_708_length_104_cov_95.333333	1	104	16	104	100	8.06731	34.5	4.81
NODE_709_length_104_cov_69.037037	1	104	2	101	97.1154	1.94231	36.8	21
NODE_710_length_103_cov_682.692308	1	103	13	101	98.0583	6.71845	35.5	18.2
NODE_711_length_103_cov_578.500000	1	103	284	103	100	268.757	35.1	16.1
NODE_712_length_103_cov_546.384615	1	103	13	101	98.0583	9.8835	34.4	1.23
NODE_713_length_103_cov_502.269231	1	103	44	103	100	38.3592	34.5	20.4
NODE_714_length_103_cov_384.115385	1	103	9	103	100	6.26214	35.6	0.556
NODE_715_length_103_cov_264.461538	1	103	21	103	100	15.9029	33.8	24.8
NODE_716_length_103_cov_197.653846	1	103	2	57	55.3398	0.776699	31.4	0
NODE_717_length_103_cov_163.307692	1	103	38	103	100	33.3786	35.1	27.1
NODE_718_length_103_cov_121.346154	1	103	65	103	100	55.301	34.8	14.2
NODE_719_length_103_cov_84.576923	1	103	22	103	100	17.2621	32.9	16.5
NODE_720_length_102_cov_3563.360000	1	102	169	102	100	128.392	34.7	8.05
NODE_721_length_102_cov_1011.120000	1	102	24	102	100	17.3922	33.4	0
NODE_722_length_102_cov_570.240000	1	102	70	102	100	65.4608	35.8	40.6
NODE_723_length_102_cov_456.720000	1	102	46	102	100	36.3725	34.8	17
NODE_724_length_102_cov_383.760000	1	102	13	102	100	7.62745	34.3	0
NODE_725_length_102_cov_311.760000	1	102	25	102	100	20.7059	35.1	15.9
NODE_726_length_102_cov_237.640000	1	102	16	101	99.0196	11.7941	34.9	9.19
NODE_727_length_102_cov_185.840000	1	102	2	86	84.3137	1.68627	37	0
NODE_728_length_102_cov_161.160000	1	102	71	102	100	60.5294	34.5	17
NODE_729_length_102_cov_111.520000	1	102	23	102	100	20.2059	35.1	28.4
NODE_730_length_102_cov_81.040000	1	102	16	99	97.0588	9.42157	34.1	0
NODE_731_length_102_cov_74.920000	1	102	7	102	100	5.33333	31.9	8
NODE_732_length_102_cov_66.920000	1	102	8	98	96.0784	3.63725	35.2	10.5
NODE_733_length_102_cov_43.760000	1	102	4	74	72.549	2.08824	34.4	0
NODE_734_length_102_cov_35.960000	1	102	13	102	100	10.5196	32.5	12.7
NODE_735_length_102_cov_35.440000	1	102	3	102	100	2.35294	31.2	3.67
NODE_736_length_102_cov_35.160000	1	102	6	98	96.0784	2.70588	33.6	0
NODE_737_length_101_cov_1668.458333	1	101	12	100	99.0099	7.42574	33.9	0
NODE_738_length_101_cov_1430.333333	1	101	25	100	99.0099	16.7723	33.9	0
NODE_739_length_101_cov_1034.291667	1	101	7	100	99.0099	4.90099	34.4	0
NODE_740_length_101_cov_914.833333	1	101	56	101	100	45.4554	35.3	20.6
NODE_741_length_101_cov_885.041667	1	101	34	101	100	20.8812	33.4	1.91
NODE_742_length_101_cov_562.500000	1	101	138	101	100	129.564	35.8	20.9
NODE_743_length_101_cov_531.500000	1	101	44	101	100	37.0792	35.2	15.4
NODE_744_length_101_cov_528.208333	1	101	15	101	100	9.17822	32.8	1.27
NODE_745_length_101_cov_469.000000	1	101	12	95	94.0594	9.9901	34.1	24.9
NODE_746_length_101_cov_460.000000	1	101	63	101	100	41.8218	34.5	0.857
NODE_747_length_101_cov_293.375000	1	101	11	93	92.0792	5.89109	33.9	0
NODE_748_length_101_cov_258.458333	1	101	60	101	100	42.9307	34.9	0.233
NODE_749_length_101_cov_222.291667	1	101	105	101	100	101.752	35.4	5.63
NODE_750_length_101_cov_154.666667	1	101	17	101	100	15.0594	35	35
NODE_751_length_101_cov_115.041667	1	101	29	101	100	17.8416	36.2	17.7
NODE_752_length_101_cov_91.458333	1	101	9	101	100	5.79208	32.1	35.8
NODE_753_length_101_cov_84.208333	1	101	29	101	100	27.3069	34.1	16.9
NODE_754_length_101_cov_75.625000	1	101	35	101	100	29.5644	34.1	12.4
NODE_755_length_101_cov_42.375000	1	101	25	48	47.5248	10.396	35.3	6.6
NODE_756_length_101_cov_31.041667	1	101	15	101	100	9.45545	34.4	6.8
NODE_757_length_100_cov_778.304348	1	100	27	100	100	24.74	35.8	33.7
NODE_758_length_100_cov_298.695652	1	100	16	100	100	13.84	32.8	0
NODE_759_length_100_cov_231.478261	1	100	15	100	100	10.71	32.8	3.8
NODE_760_length_100_cov_161.173913	1	100	19	100	100	12.14	32.3	1.05
NODE_761_length_100_cov_136.304348	1	100	9	100	100	6.24	33.5	18
NODE_762_length_99_cov_1220.409091	1	99	48	99	100	35.5556	35.4	2.17
NODE_763_length_99_cov_579.454545	1	99	14	99	100	10.7071	35.9	26.9
NODE_764_length_99_cov_222.954545	1	99	52	99	100	48.3939	33.9	16.2
NODE_765_length_99_cov_208.681818	1	99	18	99	100	13.3333	35.5	8.33
NODE_766_length_99_cov_197.727273	1	99	17	99	100	12.7778	34.9	26.5
NODE_767_length_99_cov_133.181818	1	99	6	99	100	3.27273	32.2	3
NODE_768_length_99_cov_99.636364	1	99	17	99	100	12.7273	33.9	19.3
NODE_769_length_99_cov_52.954545	1	99	5	86	86.8687	2.70707	34.2	1.6
NODE_770_length_98_cov_1841.619048	1	98	40	98	100	24.8367	35	0.325
NODE_771_length_98_cov_1469.523810	1	98	39	98	100	27.7449	35.7	6.69
NODE_772_length_98_cov_1047.047619	1	98	30	98	100	21.051	31.7	4.47
NODE_773_length_98_cov_1014.714286	1	98	18	98	100	13.102	34.4	0
NODE_774_length_98_cov_768.809524	1	98	2	97	98.9796	1.37755	31.7	0
NODE_775_length_98_cov_491.666667	1	98	21	97	98.9796	14.1939	34.2	8.76
NODE_776_length_98_cov_436.857143	1	98	16	98	100	10.1122	32.8	8.5
NODE_777_length_98_cov_406.428571	1	98	108	98	100	77.4592	34.7	3.28
NODE_778_length_98_cov_326.666667	1	98	2	92	93.8776	1.34694	30	0
NODE_779_length_98_cov_298.714286	1	98	4	98	100	2.68367	32.9	2.25
NODE_780_length_98_cov_211.238095	1	98	26	98	100	22.7959	34	23.9
NODE_781_length_98_cov_179.857143	1	98	3	70	71.4286	1.84694	35.2	0
NODE_782_length_98_cov_142.619048	1	98	13	98	100	12.602	35.7	47.4
NODE_784_length_98_cov_132.428571	1	98	7	98	100	4.76531	31.6	22.4
NODE_785_length_98_cov_126.476190	1	98	48	98	100	35.3878	35.1	16.1
NODE_786_length_98_cov_117.714286	1	98	18	98	100	13.6429	33.9	13.6
NODE_787_length_98_cov_102.000000	1	98	25	95	96.9388	15	34.9	2.4
NODE_789_length_98_cov_68.666667	1	98	5	86	87.7551	3.0102	35.2	0
NODE_790_length_98_cov_57.523810	1	98	10	98	100	8.4898	34.3	37.6
NODE_791_length_98_cov_50.285714	1	98	11	69	70.4082	5.08163	33.1	23.5
NODE_792_length_98_cov_50.047619	1	98	86	98	100	55.1633	34.4	6.62
NODE_793_length_98_cov_44.333333	1	98	4	76	77.551	2.55102	35.4	0
NODE_794_length_98_cov_34.142857	1	98	2	80	81.6327	1.31633	32.7	10
NODE_795_length_98_cov_32.761905	1	98	4	96	97.9592	2.64286	36.6	4.5
NODE_796_length_97_cov_3117.600000	1	97	107	97	100	89.5876	35.4	25.5
NODE_797_length_97_cov_1277.200000	1	97	61	97	100	35.299	35.2	17.6
NODE_798_length_97_cov_1104.050000	1	97	17	96	98.9691	10.5773	33	0
NODE_799_length_97_cov_395.650000	1	97	47	97	100	29.3814	34.9	18.8
NODE_800_length_97_cov_214.200000	1	97	1	94	96.9072	0.969072	33.5	13
NODE_801_length_97_cov_196.000000	1	97	3	94	96.9072	2.28866	36.5	0
NODE_802_length_97_cov_164.550000	1	97	55	97	100	46.5464	34	10.4
NODE_803_length_97_cov_155.700000	1	97	21	97	100	19.2268	34.9	23.1
NODE_804_length_97_cov_113.100000	1	97	52	97	100	46.0515	35.2	8.13
NODE_806_length_97_cov_48.400000	1	97	3	85	87.6289	2.13402	34.7	0
NODE_807_length_97_cov_45.900000	1	97	13	97	100	6.53608	35.3	2.15
NODE_808_length_97_cov_40.600000	1	97	38	97	100	28.9278	33.5	12.3
NODE_809_length_97_cov_36.750000	1	97	2	83	85.567	1.71134	35.9	34
NODE_810_length_96_cov_297.631579	1	96	3	80	83.3333	1.47917	31.4	0
NODE_811_length_96_cov_134.052632	1	96	2	95	98.9583	1.94792	32	5
NODE_812_length_96_cov_105.684211	1	96	34	96	100	28.0625	34.2	21
NODE_813_length_96_cov_42.421053	1	96	8	96	100	6.35417	32.2	19.8
NODE_814_length_95_cov_3191.333333	1	95	15	92	96.8421	9.25263	33.1	0
NODE_815_length_95_cov_3113.777778	1	95	42	95	100	33.0737	35.3	2.81
NODE_816_length_95_cov_2707.388889	1	95	49	95	100	38.0316	34.5	0
NODE_817_length_95_cov_1455.888889	1	95	57	95	100	48.1789	34	22
NODE_818_length_95_cov_1333.722222	1	95	12	95	100	8.67368	35.2	0
NODE_819_length_95_cov_1009.777778	1	95	35	95	100	22.8737	35.7	3.8
NODE_820_length_95_cov_916.000000	1	95	26	95	100	19.0211	34.3	0
NODE_821_length_95_cov_837.888889	1	95	14	95	100	9.15789	32.1	3
NODE_822_length_95_cov_760.722222	1	95	69	95	100	65.0737	34.4	29
NODE_823_length_95_cov_720.333333	1	95	10	95	100	7.52632	34.9	0
NODE_824_length_95_cov_706.388889	1	95	34	95	100	29.9895	34.9	28.8
NODE_825_length_95_cov_655.944444	1	95	12	95	100	11.2211	36.7	46.3
NODE_826_length_95_cov_530.055556	1	95	20	95	100	17.7579	34.3	21.6
NODE_827_length_95_cov_441.222222	1	95	16	95	100	12.9053	36.1	15.6
NODE_828_length_95_cov_382.666667	1	95	49	95	100	44.3053	33.6	21.3
NODE_829_length_95_cov_358.944444	1	95	17	95	100	11.4105	36.3	14.5
NODE_830_length_95_cov_341.055556	1	95	9	95	100	5.4	34.4	0
NODE_831_length_95_cov_296.500000	1	95	24	95	100	16.9053	34.5	5.12
NODE_832_length_95_cov_240.055556	1	95	16	95	100	14.1684	34.2	24.6
NODE_833_length_95_cov_236.111111	1	95	9	94	98.9474	6.73684	35.4	1.11
NODE_834_length_95_cov_198.388889	1	95	6	95	100	3.87368	31.1	3.17
NODE_835_length_95_cov_161.166667	1	95	6	93	97.8947	3.58947	30.1	0
NODE_836_length_95_cov_158.500000	1	95	12	94	98.9474	9.56842	33.2	0.417
NODE_837_length_95_cov_113.500000	1	95	2	89	93.6842	1.87368	32.9	46.5
NODE_838_length_95_cov_106.777778	1	95	5	77	81.0526	2.32632	35.9	0
NODE_839_length_95_cov_104.166667	1	95	7	95	100	5	33.2	14
NODE_840_length_95_cov_92.722222	1	95	8	95	100	5.94737	35.9	19.8
NODE_841_length_95_cov_76.277778	1	95	10	95	100	7.01053	33.7	0
NODE_842_length_95_cov_73.055556	1	95	3	91	95.7895	2.65263	31.8	0
NODE_843_length_95_cov_61.055556	1	95	26	94	98.9474	19.4211	34	7.19
NODE_844_length_95_cov_56.166667	1	95	7	95	100	5.50526	34	8.57
NODE_845_length_95_cov_41.888889	1	95	1	39	41.0526	0.410526	36.3	0
NODE_846_length_95_cov_28.111111	1	95	9	95	100	6.09474	33	4.67
NODE_847_length_94_cov_2016.647059	1	94	9	93	98.9362	5.98936	35.1	2
NODE_848_length_94_cov_548.352941	1	94	2	81	86.1702	1.61702	30.8	24
NODE_849_length_94_cov_466.235294	1	94	32	94	100	26.7128	35.2	17.9
NODE_850_length_94_cov_288.764706	1	94	6	88	93.617	4.2234	33.8	0
NODE_851_length_94_cov_282.176471	1	94	7	94	100	5.88298	33.6	32.3
NODE_852_length_94_cov_181.411765	1	94	3	79	84.0426	1.90426	27.2	1.33
NODE_854_length_94_cov_159.588235	1	94	7	94	100	6.03191	35.4	27.3
NODE_855_length_94_cov_152.470588	1	94	8	86	91.4894	5.20213	34.2	7
NODE_856_length_94_cov_112.764706	1	94	24	94	100	10.9787	32.9	0.75
NODE_857_length_94_cov_85.529412	1	94	6	94	100	4.6383	31.5	8.83
NODE_858_length_94_cov_68.647059	1	94	4	65	69.1489	2.42553	35.4	0
NODE_859_length_93_cov_665.562500	1	93	58	93	100	50.9677	34.1	18.3
NODE_860_length_93_cov_414.437500	1	93	62	93	100	58.7634	33.9	19.6
NODE_861_length_93_cov_323.250000	1	93	32	93	100	22.2903	34.8	9.69
NODE_862_length_93_cov_282.187500	1	93	3	47	50.5376	1.26882	36.3	0
NODE_863_length_93_cov_78.812500	1	93	3	93	100	1.98925	31.5	0
NODE_864_length_93_cov_52.312500	1	93	6	93	100	3.15054	31.2	0
NODE_865_length_92_cov_3318.000000	1	92	14	91	98.913	11.0543	35.2	0
NODE_866_length_92_cov_2294.200000	1	92	12	92	100	8.93478	30.6	0.917
NODE_867_length_92_cov_2032.533333	1	92	36	92	100	28.0543	34.1	4.44
NODE_868_length_92_cov_1619.333333	1	92	8	79	85.8696	4.70652	35.4	0.625
NODE_869_length_92_cov_1206.600000	1	92	19	92	100	13.9239	34.9	0
NODE_870_length_92_cov_844.466667	1	92	37	92	100	20.3152	34.7	13.8
NODE_871_length_92_cov_783.466667	1	92	7	90	97.8261	5.30435	35.3	0
NODE_872_length_92_cov_687.333333	1	92	7	87	94.5652	4.16304	36	0
NODE_873_length_92_cov_635.666667	1	92	6	64	69.5652	2.96739	33	0
NODE_874_length_92_cov_625.200000	1	92	21	89	96.7391	15.1304	35	9.1
NODE_875_length_92_cov_565.000000	1	92	13	92	100	10.1848	32	22.4
NODE_876_length_92_cov_547.866667	1	92	23	92	100	19.2391	35	18.3
NODE_877_length_92_cov_530.066667	1	92	28	92	100	22.8478	35.1	12.7
NODE_878_length_92_cov_528.800000	1	92	4	81	88.0435	2.20652	35.4	0
NODE_879_length_92_cov_482.800000	1	92	17	92	100	11.5978	35.5	4.94
NODE_880_length_92_cov_468.133333	1	92	24	92	100	19.1304	35.1	18.3
NODE_881_length_92_cov_462.200000	1	92	5	87	94.5652	3.13043	34.8	0
NODE_882_length_92_cov_395.000000	1	92	9	92	100	6.29348	32	11.3
NODE_883_length_92_cov_365.333333	1	92	1	39	42.3913	0.423913	29.2	10
NODE_884_length_92_cov_358.666667	1	92	5	77	83.6957	2.90217	35.7	0
NODE_885_length_92_cov_337.133333	1	92	6	89	96.7391	4.76087	35.4	15.5
NODE_886_length_92_cov_316.533333	1	92	6	92	100	5.84783	35.5	33.3
NODE_887_length_92_cov_312.933333	1	92	17	92	100	12.8804	33.9	0
NODE_888_length_92_cov_305.666667	1	92	7	87	94.5652	5.41304	33.6	0
NODE_889_length_92_cov_297.066667	1	92	20	92	100	15.5326	32.8	2.15
NODE_890_length_92_cov_240.066667	1	92	15	92	100	8.68478	31.7	15.2
NODE_891_length_92_cov_221.200000	1	92	6	92	100	4	35.8	3
NODE_892_length_92_cov_175.200000	1	92	7	91	98.913	6.75	36.2	28.7
NODE_894_length_92_cov_126.266667	1	92	13	92	100	6.94565	33.8	3.54
NODE_895_length_92_cov_122.200000	1	92	7	66	71.7391	4.48913	34.3	0.857
NODE_897_length_92_cov_106.733333	1	92	3	92	100	2.93478	36.5	33.3
NODE_898_length_92_cov_106.533333	1	92	3	70	76.087	1.09783	36	0
NODE_899_length_92_cov_102.800000	1	92	8	58	63.0435	4.36957	32.4	18.8
NODE_900_length_92_cov_96.333333	1	92	3	91	98.913	2.65217	33	4.67
NODE_901_length_92_cov_70.066667	1	92	2	64	69.5652	1.3913	36.7	0
NODE_902_length_92_cov_56.200000	1	92	5	80	86.9565	3.51087	34	2
NODE_903_length_92_cov_44.733333	1	92	17	92	100	9.29348	34.8	21.6
NODE_904_length_92_cov_38.600000	1	92	8	92	100	6.13043	35.1	28
NODE_905_length_92_cov_37.066667	1	92	1	33	35.8696	0.358696	36.6	0
NODE_906_length_92_cov_37.066667	1	92	6	92	100	4.43478	34.3	29.7
NODE_907_length_92_cov_35.933333	1	92	2	88	95.6522	1.8913	36.8	46.5
NODE_908_length_91_cov_429.857143	1	91	45	91	100	35.0549	35	11.2
NODE_909_length_91_cov_277.214286	1	91	18	91	100	15.7692	34.7	23.6
NODE_910_length_91_cov_276.928571	1	91	2	70	76.9231	1.46154	30.6	42.5
NODE_911_length_91_cov_156.428571	1	91	3	91	100	2.52747	34.6	16.3
NODE_912_length_91_cov_145.214286	1	91	4	84	92.3077	3.49451	36.8	0
NODE_913_length_91_cov_135.285714	1	91	2	80	87.9121	1.28571	34.5	0
NODE_914_length_91_cov_101.571429	1	91	5	91	100	2.92308	33.2	1.8
NODE_915_length_90_cov_4464.461538	1	90	56	87	96.6667	42.1111	33.1	2.2
NODE_916_length_90_cov_1564.384615	1	90	12	90	100	9.7	34.6	0
NODE_917_length_90_cov_452.769231	1	90	10	90	100	8.38889	35.3	12.3
NODE_918_length_90_cov_417.846154	1	90	43	90	100	38.8333	32.8	10.7
NODE_919_length_90_cov_397.923077	1	90	19	90	100	16.8222	34.6	24.3
NODE_920_length_90_cov_355.769231	1	90	12	90	100	10.2556	33.5	14.1
NODE_921_length_90_cov_337.307692	1	90	4	82	91.1111	3.08889	31.6	6.5
NODE_922_length_90_cov_331.076923	1	90	7	88	97.7778	6.2	35.2	3.43
NODE_923_length_90_cov_311.846154	1	90	45	89	98.8889	22.8889	35.2	24.4
NODE_924_length_90_cov_203.615385	1	90	44	90	100	33.2111	35.2	20.2
NODE_925_length_90_cov_160.923077	1	90	2	81	90	1.8	36.1	0
NODE_926_length_90_cov_133.000000	1	90	21	86	95.5556	7.76667	35.9	1.67
NODE_927_length_90_cov_97.076923	1	90	3	64	71.1111	1.65556	36.2	0
NODE_928_length_90_cov_77.230769	1	90	7	90	100	4.73333	33.4	17.1
NODE_929_length_90_cov_69.538462	1	90	13	90	100	6.32222	34	1.38
NODE_930_length_89_cov_4457.500000	1	89	58	89	100	42.5169	35.4	3.83
NODE_931_length_89_cov_2837.500000	1	89	7	76	85.3933	3.78652	34.7	0
NODE_932_length_89_cov_2518.083333	1	89	9	89	100	6.48315	32.1	0.889
NODE_933_length_89_cov_1749.833333	1	89	50	89	100	36.9551	34.7	13.2
NODE_934_length_89_cov_1448.416667	1	89	10	84	94.382	7.32584	35.4	0
NODE_935_length_89_cov_1250.333333	1	89	77	89	100	60.2022	35.1	9.44
NODE_936_length_89_cov_1228.333333	1	89	29	89	100	24.8989	35.8	11.8
NODE_937_length_89_cov_1133.000000	1	89	2	85	95.5056	1.91011	36.9	0
NODE_938_length_89_cov_1107.000000	1	89	7	84	94.382	5.34831	31.7	3.29
NODE_939_length_89_cov_983.416667	1	89	2	76	85.3933	1.19101	37	0
NODE_940_length_89_cov_842.000000	1	89	3	59	66.2921	1.42697	35.1	0
NODE_941_length_89_cov_725.750000	1	89	57	85	95.5056	44.1236	35.1	14.9
NODE_942_length_89_cov_649.500000	1	89	45	89	100	32.7303	34.5	9.98
NODE_943_length_89_cov_619.833333	1	89	4	64	71.9101	2.49438	36.7	0
NODE_944_length_89_cov_564.833333	1	89	3	55	61.7978	1.34831	35.9	0
NODE_946_length_89_cov_450.416667	1	89	1	89	100	1	27.8	0
NODE_947_length_89_cov_378.083333	1	89	5	85	95.5056	4.46067	34.3	19.2
NODE_949_length_89_cov_346.000000	1	89	40	89	100	30.7528	35.4	2.35
NODE_950_length_89_cov_333.833333	1	89	7	89	100	6.02247	36.1	3.14
NODE_951_length_89_cov_302.500000	1	89	9	88	98.8764	5.19101	36	0
NODE_952_length_89_cov_302.166667	1	89	1	37	41.573	0.41573	22.4	0
NODE_953_length_89_cov_300.250000	1	89	5	85	95.5056	3.89888	36.8	0
NODE_954_length_89_cov_278.833333	1	89	7	89	100	5.03371	35.3	6.57
NODE_955_length_89_cov_266.750000	1	89	1	64	71.9101	0.719101	36.6	0
NODE_956_length_89_cov_251.750000	1	89	9	89	100	7.73034	35.8	33.8
NODE_957_length_89_cov_242.416667	1	89	11	89	100	8.59551	33.8	2.18
NODE_958_length_89_cov_242.000000	1	89	8	75	84.2697	5.30337	33.2	0
NODE_959_length_89_cov_234.333333	1	89	11	74	83.1461	6.40449	33	0.636
NODE_960_length_89_cov_223.083333	1	89	3	86	96.6292	2.35955	35	32.7
NODE_961_length_89_cov_204.916667	1	89	11	83	93.2584	8.41573	31.8	21.5
NODE_962_length_89_cov_203.500000	1	89	41	89	100	35.5281	34.3	15.3
NODE_963_length_89_cov_198.666667	1	89	27	78	87.6404	18.9663	35.7	5.19
NODE_964_length_89_cov_168.250000	1	89	3	83	93.2584	2.73034	35.1	2.33
NODE_965_length_89_cov_144.333333	1	89	9	83	93.2584	6.49438	36.4	15
NODE_966_length_89_cov_138.750000	1	89	1	80	89.8876	0.898876	30	0
NODE_967_length_89_cov_138.333333	1	89	2	85	95.5056	1.88764	36.2	4
NODE_968_length_89_cov_137.500000	1	89	30	89	100	15.1798	34.5	3.03
NODE_969_length_89_cov_129.500000	1	89	9	69	77.5281	6.08989	35.4	0
NODE_970_length_89_cov_122.250000	1	89	2	59	66.2921	1	30.7	0
NODE_971_length_89_cov_120.750000	1	89	1	36	40.4494	0.404494	30	0
NODE_972_length_89_cov_114.083333	1	89	2	45	50.5618	0.921348	35.2	0
NODE_973_length_89_cov_112.000000	1	89	8	89	100	6.79775	34.7	20
NODE_974_length_89_cov_109.333333	1	89	8	85	95.5056	6.21348	34.6	7.75
NODE_975_length_89_cov_107.333333	1	89	5	89	100	4.48315	36.7	31
NODE_976_length_89_cov_106.083333	1	89	5	68	76.4045	2.34831	33.7	0
NODE_977_length_89_cov_59.666667	1	89	6	78	87.6404	3.40449	34.5	3.17
NODE_978_length_89_cov_55.083333	1	89	3	86	96.6292	1.67416	35.3	0
NODE_979_length_89_cov_46.666667	1	89	2	88	98.8764	1.73034	31	0
NODE_980_length_89_cov_43.083333	1	89	9	71	79.7753	5.85393	35.6	0
NODE_982_length_89_cov_42.166667	1	89	4	54	60.6742	1.46067	33.1	1.75
NODE_983_length_89_cov_31.416667	1	89	2	65	73.0337	1.23596	36.5	0
NODE_984_length_89_cov_30.500000	1	89	4	77	86.5169	3.10112	34.5	24.2
NODE_985_length_88_cov_1759.818182	1	88	10	83	94.3182	5.20455	36.8	0.3
NODE_986_length_88_cov_977.909091	1	88	19	88	100	10.25	35	16.5
NODE_987_length_88_cov_685.272727	1	88	44	88	100	37.375	33.3	10.9
NODE_988_length_88_cov_643.727273	1	88	42	88	100	38.3636	32.8	10.4
NODE_989_length_88_cov_364.090909	1	88	18	88	100	14.4773	33.4	7.11
NODE_990_length_88_cov_345.636364	1	88	5	86	97.7273	4.05682	36.2	17.6
NODE_991_length_88_cov_287.181818	1	88	1	42	47.7273	0.477273	27.7	0
NODE_992_length_88_cov_261.363636	1	88	26	88	100	19.9659	35.2	9.31
NODE_993_length_88_cov_197.272727	1	88	3	85	96.5909	2.38636	35.5	31
NODE_994_length_88_cov_161.818182	1	88	9	88	100	6.21591	31.3	10
NODE_995_length_88_cov_113.909091	1	88	4	74	84.0909	2.375	31.9	0
NODE_996_length_88_cov_80.000000	1	88	4	85	96.5909	3.13636	36.4	0
NODE_997_length_88_cov_43.454545	1	88	2	79	89.7727	1.79545	33.9	45
NODE_998_length_87_cov_372.500000	1	87	2	75	86.2069	1.10345	32.6	5.5
NODE_999_length_87_cov_190.700000	1	87	4	87	100	3.24138	32.5	0.5
NODE_1000_length_87_cov_178.400000	1	87	16	87	100	7.1954	35.4	13.4
NODE_1001_length_87_cov_142.400000	1	87	31	87	100	28.2184	34.5	11.1
NODE_1002_length_87_cov_117.800000	1	87	2	68	78.1609	1.56322	36.8	0
NODE_1003_length_87_cov_113.900000	1	87	4	80	91.954	1.71264	35.9	31.5
NODE_1004_length_87_cov_52.900000	1	87	2	54	62.069	1.10345	28.9	0
NODE_1005_length_87_cov_51.700000	1	87	4	54	62.069	1.74713	34.9	0
NODE_1006_length_87_cov_37.800000	1	87	2	76	87.3563	1.4023	32	26
NODE_1007_length_86_cov_9580.444444	1	86	18	86	100	13.6628	33.7	0
NODE_1008_length_86_cov_3755.777778	1	86	9	79	91.8605	6.11628	34.3	0.556
NODE_1009_length_86_cov_2183.333333	1	86	6	76	88.3721	4.03488	36.2	0
NODE_1010_length_86_cov_2000.888889	1	86	30	86	100	20.2558	35.5	0
NODE_1011_length_86_cov_1832.555556	1	86	30	85	98.8372	22.8372	33.3	1.43
NODE_1012_length_86_cov_1785.000000	1	86	3	68	79.0698	1.43023	35.9	0
NODE_1013_length_86_cov_1742.777778	1	86	161	86	100	117.802	35	0
NODE_1014_length_86_cov_1162.666667	1	86	7	67	77.907	4.32558	36.4	0
NODE_1015_length_86_cov_1086.888889	1	86	59	86	100	39.6279	35.2	5.36
NODE_1016_length_86_cov_1067.000000	1	86	107	86	100	81.1047	35.1	2.93
NODE_1017_length_86_cov_1013.444444	1	86	11	79	91.8605	8.06977	34.5	0.0909
NODE_1018_length_86_cov_885.888889	1	86	1	48	55.814	0.55814	34.1	0
NODE_1019_length_86_cov_726.444444	1	86	8	85	98.8372	5.80233	36.8	2.75
NODE_1020_length_86_cov_702.222222	1	86	10	81	94.186	8.36047	35.3	13.2
NODE_1021_length_86_cov_681.111111	1	86	20	86	100	14.093	35.3	20.1
NODE_1022_length_86_cov_652.222222	1	86	8	77	89.5349	4.23256	33.8	7.5
NODE_1023_length_86_cov_638.888889	1	86	5	68	79.0698	3.33721	31.8	0
NODE_1024_length_86_cov_593.444444	1	86	2	71	82.5581	1.24419	35.4	0
NODE_1025_length_86_cov_569.444444	1	86	6	62	72.093	3.84884	30.2	14.5
NODE_1026_length_86_cov_549.666667	1	86	12	86	100	8.22093	34.3	14.2
NODE_1027_length_86_cov_459.222222	1	86	7	85	98.8372	5.39535	34.9	0
NODE_1028_length_86_cov_451.333333	1	86	3	62	72.093	1.84884	36.8	0
NODE_1029_length_86_cov_412.777778	1	86	9	81	94.186	5.94186	33.5	10.7
NODE_1030_length_86_cov_404.777778	1	86	20	86	100	14.3488	33.2	10.9
NODE_1031_length_86_cov_401.777778	1	86	15	86	100	8.09302	34.3	6.2
NODE_1032_length_86_cov_397.000000	1	86	72	86	100	69.186	33.4	4.32
NODE_1033_length_86_cov_393.222222	1	86	1	36	41.8605	0.418605	37	0
NODE_1034_length_86_cov_391.888889	1	86	4	75	87.2093	2.02326	29.3	0
NODE_1035_length_86_cov_356.222222	1	86	5	86	100	3.51163	36	2.4
NODE_1036_length_86_cov_352.777778	1	86	1	43	50	0.5	25.9	0
NODE_1038_length_86_cov_302.888889	1	86	57	86	100	42.7674	35.4	0
NODE_1039_length_86_cov_300.888889	1	86	53	86	100	38.1628	35.2	15.4
NODE_1041_length_86_cov_247.222222	1	86	25	86	100	15.7791	35.9	6.48
NODE_1042_length_86_cov_221.000000	1	86	8	86	100	4.59302	34.2	18.4
NODE_1043_length_86_cov_199.777778	1	86	7	86	100	5.74419	35.8	15.4
